,elev,lat,lon,yrst,yrstp
4266,5.5,33.836,130.94,1973.0,2019.0
4267,78.9,32.084,131.45,1958.0,2019.0
4268,4.6,32.917,129.91,1973.0,2019.0
4269,195.7,32.837,130.85,1973.0,2019.0
4270,6.1,31.877,131.44,1973.0,2019.0
4271,15.8,33.749,129.78,1973.0,2006.0
4272,8.8,32.933,129.93,2013.0,2013.0
4273,19.0,33.317,130.41,1973.0,2014.0
4274,97.2,30.547,130.95,1973.0,2019.0
4275,8.2,28.431,129.71,1973.0,2019.0
4276,6.4,28.321,129.92,1980.0,2019.0
4277,185.0,34.214,134.01,1973.0,2019.0
4278,7.9,34.133,134.6,1973.0,2019.0
4279,7.6,33.827,132.7,1973.0,2019.0
4280,12.8,33.546,133.66,1973.0,2019.0
4281,6.0,34.0,134.63,1973.0,2014.0
4282,32.0,33.333,132.01,1974.0,1985.0
4283,162.0,32.7,132.55,1974.0,1985.0
4284,5.0,27.833,128.88,2001.0,2003.0
4285,5.2,27.836,128.88,1976.0,2003.0
4286,21.3,24.467,122.97,1987.0,2019.0
4287,28.3,24.345,124.18,1973.0,2019.0
4288,13.0,24.067,123.8,1979.0,1999.0
4289,31.1,24.4,124.25,1999.0,2002.0
4290,42.7,24.783,125.3,1989.0,2003.0
4291,45.7,24.783,125.29,1973.0,2019.0
4292,11.0,24.654,124.67,1979.0,1999.0
4293,16.5,24.827,125.14,1979.0,2019.0
4294,10.0,26.367,126.71,1988.0,2002.0
4295,7.0,26.364,126.71,1974.0,2019.0
4296,3.7,26.196,127.64,1945.0,2019.0
4297,48.0,26.35,127.76,1999.0,2019.0
4298,43.6,26.356,127.76,1946.0,2004.0
4299,75.3,26.267,127.75,1973.0,2019.0
4300,6.0,26.3,127.76,1963.0,2005.0
4301,48.0,26.167,127.3,1999.0,1999.0
4302,56.1,26.729,127.76,1945.0,1999.0
4303,75.0,26.722,127.78,1975.0,1976.0
4304,29.0,26.6,127.23,1984.0,1999.0
4305,30.8,27.426,128.7,1973.0,2019.0
4306,15.8,27.044,128.4,1979.0,2019.0
4307,50.9,25.847,131.26,1973.0,2019.0
4308,24.4,25.945,131.32,1980.0,2019.0
4309,8.0,27.092,142.19,1973.0,2019.0
4310,8.0,27.083,142.18,2000.0,2004.0
4311,115.2,24.784,141.32,1945.0,2019.0
4312,6.7,24.29,153.97,1973.0,2019.0
4313,31.0,35.683,139.73,1976.0,1990.0
4314,409.0,27.333,97.41,1943.0,2019.0
4315,147.0,25.367,97.4,1944.0,2019.0
4316,131.0,24.867,94.91,1973.0,2019.0
4317,113.0,24.267,97.2,1945.0,2019.0
4318,749.0,22.933,97.75,1945.0,2019.0
4319,76.0,21.983,96.1,1947.0,2019.0
4320,57.0,21.333,95.08,1973.0,1979.0
4321,82.0,20.9,94.83,1987.0,1987.0
4322,220.0,20.833,95.83,1945.0,2019.0
4323,828.0,21.3,99.61,1958.0,2019.0
4324,8.2,20.133,92.87,1945.0,2019.0
4325,5.0,19.417,93.55,1949.0,2019.0
4326,60.0,18.8,95.21,1950.0,2019.0
4327,11.0,18.467,94.35,1949.0,2019.0
4328,10.0,16.767,94.76,1949.0,2019.0
4329,33.2,16.907,96.13,1949.0,2019.0
4330,10.0,16.75,97.66,1973.0,2019.0
4331,61.0,17.217,97.23,1980.0,1984.0
4332,22.0,16.5,97.61,1949.0,2019.0
4333,17.0,14.1,98.21,1949.0,2019.0
4334,3.0,14.117,93.36,1955.0,2019.0
4335,37.0,12.433,98.6,1949.0,2019.0
4336,47.0,9.967,98.58,1946.0,2019.0
4337,283.2,19.301,97.97,1954.0,2019.0
4338,243.0,19.3,100.86,1973.0,1974.0
4339,389.0,19.5,100.28,1973.0,1974.0
4340,243.0,19.3,100.86,1975.0,1975.0
4341,1530.0,19.917,99.03,2006.0,2019.0
4342,399.9,19.885,99.82,1956.0,2019.0
4343,390.1,19.952,99.88,2005.0,2019.0
4344,178.9,17.384,104.64,2005.0,2019.0
4345,137.5,16.117,103.77,2005.0,2019.0
4346,416.0,19.883,99.83,1975.0,1976.0
4347,401.0,19.867,99.76,2009.0,2019.0
4348,335.0,19.417,100.88,2005.0,2019.0
4349,237.0,19.117,100.8,1974.0,2019.0
4350,213.0,18.167,97.93,1954.0,2019.0
4351,318.0,18.917,99.0,2007.0,2019.0
4352,315.8,18.767,98.96,1942.0,2019.0
4353,316.0,18.767,98.96,1975.0,1976.0
4354,247.2,18.271,99.5,1950.0,2019.0
4355,164.0,18.132,100.16,1952.0,2019.0
4356,208.8,18.808,100.78,1949.0,2019.0
4357,200.0,18.767,100.76,1975.0,1976.0
4358,264.0,18.867,100.75,2007.0,2019.0
4359,319.0,18.317,99.28,2007.0,2019.0
4360,264.0,17.4,101.73,2007.0,2019.0
4361,64.0,17.617,100.1,1949.0,2019.0
4362,175.7,17.867,102.75,1973.0,2019.0
4363,262.1,17.439,101.72,1954.0,2019.0
4364,176.5,17.386,102.78,1942.0,2019.0
4365,178.0,17.367,102.8,1973.0,1976.0
4366,192.0,17.117,104.05,2007.0,2019.0
4367,172.0,17.15,104.13,1949.0,2019.0
4368,161.2,17.195,104.11,1975.0,2019.0
4369,148.0,17.417,104.78,1952.0,2019.0
4370,176.0,17.383,104.65,1975.0,1976.0
4371,153.0,17.433,104.78,2007.0,2019.0
4372,54.0,17.167,99.86,2007.0,2019.0
4373,210.3,16.7,98.54,1949.0,2019.0
4374,145.7,16.896,99.25,1954.0,2019.0
4375,144.0,17.233,99.05,1973.0,2019.0
4376,44.2,16.783,100.27,1949.0,2019.0
4377,44.0,16.817,100.26,1975.0,1976.0
4378,137.2,16.676,101.19,1950.0,2019.0
4379,152.4,16.824,101.25,1975.0,1975.0
4380,82.0,16.483,99.53,1976.0,2019.0
4381,204.2,16.467,102.78,1949.0,2019.0
4382,274.0,16.95,103.98,1973.0,1973.0
4383,76.0,14.8,100.61,1973.0,1973.0
4384,240.0,16.65,102.96,1973.0,1975.0
4385,320.0,16.967,103.98,1974.0,1974.0
4386,140.0,16.533,104.71,1949.0,2019.0
4387,166.0,16.333,102.81,2007.0,2019.0
4388,39.4,16.333,100.36,2007.0,2019.0
4389,368.0,16.75,98.93,1989.0,2019.0
4390,34.4,15.673,100.13,1949.0,2019.0
4391,37.0,15.233,100.28,1965.0,1975.0
4392,32.6,15.277,100.29,1958.0,1976.0
4393,87.0,15.35,100.5,2007.0,2019.0
4394,17.0,15.15,100.18,1987.0,2019.0
4395,184.0,15.8,102.03,1956.0,2019.0
4396,156.0,16.067,103.61,2007.0,2019.0
4397,139.9,16.07,103.64,1949.0,2019.0
4398,123.7,15.251,104.87,1949.0,2019.0
4399,179.8,15.23,103.25,1973.0,2019.0
4400,54.6,17.238,99.81,1975.0,2019.0
4401,129.9,15.233,105.03,1973.0,2019.0
4402,91.0,14.517,100.91,1973.0,1973.0
4403,129.2,15.085,104.33,2007.0,2019.0
4404,69.7,15.657,101.1,1974.0,2019.0
4405,130.0,15.317,103.68,1974.0,2019.0
4406,51.0,15.267,101.2,1974.0,2019.0
4407,3.0,13.517,100.75,2008.0,2019.0
4408,99.0,14.75,98.63,1974.0,2019.0
4409,9.0,14.467,100.13,1949.0,2019.0
4410,11.0,14.8,100.61,1949.0,2019.0
4411,30.0,14.883,100.66,1973.0,1975.0
4412,61.0,15.05,100.91,1973.0,1975.0
4413,30.0,14.883,100.66,1975.0,1976.0
4414,61.0,15.05,100.91,1975.0,1976.0
4415,7.0,14.3,99.86,2007.0,2019.0
4416,6.0,13.683,100.76,2007.0,2019.0
4417,24.4,14.078,101.38,1949.0,2019.0
4418,610.0,14.417,101.53,1973.0,1975.0
4419,610.0,14.417,101.53,1975.0,1976.0
4420,222.2,14.935,102.07,1949.0,2019.0
4421,233.2,14.949,102.31,1973.0,2019.0
4422,225.0,14.933,102.08,1973.0,1976.0
4423,145.0,14.883,103.45,2007.0,2019.0
4424,193.0,14.717,102.16,1985.0,2019.0
4425,388.0,14.633,101.31,2007.0,2019.0
4426,29.0,14.017,99.53,1949.0,2019.0
4427,9.0,14.1,99.91,1975.0,1976.0
4428,6.0,13.667,100.61,2007.0,2019.0
4429,6.0,13.7,100.56,1995.0,2019.0
4430,4.0,13.733,100.56,1949.0,2019.0
4431,2.7,13.913,100.6,1942.0,2019.0
4432,4.0,13.917,100.61,1975.0,1976.0
4433,15.0,13.383,100.6,1956.0,2019.0
4434,70.2,13.567,101.45,2007.0,2019.0
4435,2.0,13.367,100.98,1949.0,2019.0
4436,27.0,13.167,100.8,1962.0,2019.0
4437,82.0,13.083,100.88,1995.0,2019.0
4438,5.0,13.483,99.78,2007.0,2019.0
4439,3.8,12.999,100.06,1978.0,2019.0
4440,108.0,12.583,99.73,2007.0,2019.0
4441,18.9,12.636,99.95,1949.0,2019.0
4442,18.0,12.683,100.98,1949.0,2019.0
4443,18.0,12.683,101.0,1966.0,1991.0
4444,18.0,12.683,101.01,1975.0,1976.0
4445,18.0,13.133,101.03,1975.0,1975.0
4446,45.0,12.733,101.13,2007.0,2019.0
4447,4.0,12.6,102.11,1949.0,2019.0
4448,24.0,12.5,102.16,2007.0,2019.0
4449,3.0,11.788,99.8,1949.0,2019.0
4450,15.0,12.417,99.86,1973.0,1973.0
4451,3.0,11.8,99.8,1975.0,1976.0
4452,4.0,11.767,102.88,1949.0,2019.0
4453,5.5,10.711,99.36,1949.0,2019.0
4454,13.0,10.333,99.1,1978.0,2019.0
4455,17.4,9.778,98.58,1954.0,2019.0
4456,5.0,9.467,100.05,1973.0,2019.0
4457,6.1,9.133,99.13,1949.0,2019.0
4458,5.0,9.133,99.36,1975.0,1976.0
4459,13.4,8.471,99.95,1949.0,2019.0
4460,3.0,8.359,100.05,2007.0,2019.0
4461,37.0,9.1,99.63,2007.0,2019.0
4462,4.0,8.54,99.94,2005.0,2019.0
4463,25.0,8.099,98.98,1996.0,2019.0
4464,19.5,9.548,100.06,2005.0,2019.0
4465,32.0,12.275,102.32,2005.0,2019.0
4466,4.0,7.583,100.16,2007.0,2019.0
4467,4.0,8.683,98.25,1976.0,2019.0
4468,25.0,8.113,98.31,1956.0,2019.0
4469,3.0,7.533,99.05,1949.0,2019.0
4470,20.4,7.509,99.61,1962.0,2019.0
4471,3.7,7.187,100.6,1942.0,2019.0
4472,27.4,6.933,100.39,1973.0,2019.0
4473,5.5,6.661,100.08,1978.0,2019.0
4474,10.0,7.0,100.5,2007.0,2019.0
4475,2.4,6.785,101.15,1973.0,2019.0
4476,27.0,6.933,100.41,1973.0,1973.0
4477,36.0,6.517,101.28,2007.0,2019.0
4478,4.9,6.52,101.74,1949.0,2019.0
4479,8.8,6.33,99.72,1990.0,2019.0
4480,91.4,21.702,95.97,2004.0,2019.0
4481,3.4,5.297,100.27,1949.0,2019.0
4482,3.4,5.466,100.39,1949.0,2019.0
4483,45.0,2.45,103.83,2004.0,2019.0
4484,4.6,6.194,100.4,2004.0,2019.0
4485,39.6,4.568,101.09,2004.0,2019.0
4486,7.0,5.383,103.1,2004.0,2005.0
4487,5.0,6.2,100.4,1949.0,2019.0
4488,4.9,6.167,102.29,1949.0,2019.0
4489,65.0,5.533,102.2,1986.0,1986.0
4490,6.4,5.383,103.1,2001.0,2019.0
4491,36.0,5.333,103.13,1949.0,1965.0
4492,8.0,4.217,100.7,1949.0,2019.0
4493,1470.0,4.467,101.38,1964.0,1964.0
4494,1545.0,4.467,101.36,2001.0,2019.0
4495,169.0,4.183,102.05,1949.0,1953.0
4496,27.4,3.131,101.54,1949.0,2019.0
4497,28.0,3.133,101.55,1999.0,2004.0
4498,47.0,3.1,101.65,1988.0,2002.0
4499,34.0,3.05,103.08,2007.0,2007.0
4500,21.0,2.746,101.71,2000.0,2019.0
4501,17.7,3.775,103.2,1949.0,2019.0
4502,3.0,3.0,101.41,1949.0,1953.0
4503,10.7,2.263,102.25,1949.0,2019.0
4504,5.5,4.537,103.42,2012.0,2019.0
4505,41.1,1.641,103.67,1999.0,2019.0
4506,19.8,1.36,103.91,1949.0,2019.0
4507,6.7,1.35,103.99,1956.0,2019.0
4508,11.0,1.417,103.86,2004.0,2019.0
4509,1581.0,22.35,103.81,1959.0,2019.0
4510,97.0,22.5,103.96,1949.0,2019.0
4511,676.0,21.333,103.9,1997.0,2019.0
4512,243.0,22.667,106.25,1949.0,2019.0
4513,176.0,22.15,105.83,1959.0,2019.0
4514,10.0,21.033,105.83,1949.0,1984.0
4515,12.0,21.033,105.85,1984.0,1989.0
4516,11.9,21.221,105.8,1958.0,2019.0
4517,3.0,20.433,106.15,1974.0,2019.0
4518,7.9,20.967,105.76,1980.0,2019.0
4519,1.8,20.819,106.72,2017.0,2019.0
4520,116.0,20.8,106.63,1974.0,2019.0
4521,263.0,21.833,106.76,1974.0,2019.0
4522,32.0,21.6,105.83,1974.0,2019.0
4523,7.0,21.517,107.96,1974.0,2019.0
4524,56.0,20.133,107.71,1974.0,2019.0
4525,5.0,19.75,105.78,1974.0,2019.0
4526,220.0,19.4,104.15,1980.0,1982.0
4527,5.2,18.737,105.67,1974.0,2019.0
4528,3.0,18.35,105.9,1974.0,2019.0
4529,8.0,17.483,106.6,1974.0,2019.0
4530,25.0,16.817,107.1,1966.0,1985.0
4531,420.0,16.633,106.71,1980.0,1982.0
4532,420.0,16.633,106.71,1967.0,1971.0
4533,6.0,16.733,107.18,1958.0,1990.0
4534,30.0,16.55,107.38,1968.0,1971.0
4535,14.6,16.402,107.7,1957.0,2019.0
4536,38.0,16.4,107.63,1968.0,1972.0
4537,10.1,16.044,108.19,1956.0,2019.0
4538,23.0,15.783,108.08,1967.0,1970.0
4539,9.1,16.033,108.25,1968.0,1990.0
4540,742.0,14.0,108.01,1973.0,1980.0
4541,6.0,16.55,111.61,1956.0,1974.0
4542,9.0,15.133,108.78,1957.0,2019.0
4543,11.0,14.817,108.96,1967.0,1971.0
4544,8.0,15.417,108.7,1965.0,1971.0
4545,741.9,14.005,108.01,1958.0,2019.0
4546,835.0,13.85,108.05,1966.0,1970.0
4547,421.0,13.967,108.66,1965.0,1970.0
4548,771.0,13.983,108.65,1970.0,1970.0
4549,34.0,13.95,109.05,1966.0,1975.0
4550,30.0,14.467,109.03,1968.0,1971.0
4551,6.0,13.767,109.21,1957.0,2019.0
4552,10.0,12.25,109.2,1956.0,2019.0
4553,962.0,11.75,108.38,1949.0,1975.0
4554,962.0,11.753,108.36,2010.0,2010.0
4555,1517.0,11.95,108.41,1966.0,1971.0
4556,972.0,11.567,108.06,1949.0,1961.0
4557,850.0,11.467,107.8,1961.0,1979.0
4558,5.0,10.933,108.1,1956.0,2019.0
4559,243.0,11.817,106.96,1980.0,1990.0
4560,243.0,11.817,106.96,1968.0,1971.0
4561,31.0,11.633,108.95,2008.0,2013.0
4562,31.0,11.633,108.95,1966.0,1975.0
4563,16.0,11.267,106.31,1966.0,1970.0
4564,8.0,11.317,106.06,1966.0,1970.0
4565,5.0,11.417,114.33,1992.0,2019.0
4566,34.0,11.0,106.7,1966.0,1971.0
4567,12.0,10.983,106.51,1966.0,1970.0
4568,3.6,10.65,106.71,2013.0,2019.0
4569,13.4,10.967,106.81,1958.0,1965.0
4570,142.0,10.967,107.4,1970.0,1971.0
4571,14.0,12.0,109.21,1965.0,1971.0
4572,10.1,10.819,106.65,1949.0,2019.0
4573,9.0,10.817,106.66,1978.0,1983.0
4574,167.0,11.667,106.66,1968.0,1970.0
4575,41.0,10.833,106.96,1966.0,1971.0
4576,15.0,10.5,107.16,1955.0,1956.0
4577,4.0,10.367,107.06,1963.0,2010.0
4578,4.0,10.367,107.1,1962.0,1970.0
4579,3.0,10.0,105.08,1956.0,2019.0
4580,3.0,10.25,105.95,1963.0,2012.0
4581,3.0,10.55,106.4,1967.0,1970.0
4582,2.0,10.05,105.76,1963.0,1975.0
4583,3.1,10.083,105.71,1965.0,2019.0
4584,5.0,9.6,105.96,1949.0,2013.0
4585,5.0,9.6,105.96,1996.0,1996.0
4586,2.0,9.183,105.15,1957.0,2019.0
4587,24.0,9.283,103.46,1997.0,2019.0
4588,4.0,10.217,103.96,1957.0,2019.0
4589,9.0,8.683,106.6,1949.0,2019.0
4590,19.0,8.017,110.61,1997.0,2019.0
4591,3.0,8.65,111.91,1981.0,2019.0
4592,421.0,20.25,100.43,1968.0,1974.0
4593,579.0,20.567,100.58,1973.0,1973.0
4594,644.0,21.05,101.46,2003.0,2019.0
4595,579.0,19.65,100.81,1973.0,1973.0
4596,366.0,19.017,101.5,1973.0,1973.0
4597,291.1,19.897,102.16,1951.0,2019.0
4598,296.0,18.917,102.45,1973.0,1973.0
4599,1158.0,19.9,103.11,1967.0,1968.0
4600,1463.0,19.75,103.33,1973.0,1973.0
4601,610.0,19.683,101.33,1973.0,1973.0
4602,1050.0,19.467,103.13,1951.0,2019.0
4603,1585.0,19.167,102.9,1968.0,1970.0
4604,951.0,19.117,102.91,1973.0,1973.0
4605,370.0,19.117,101.55,1973.0,1980.0
4606,326.0,19.233,101.73,1973.0,2019.0
4607,171.9,17.988,102.56,1949.0,2019.0
4608,165.0,17.85,102.6,2009.0,2012.0
4609,620.0,17.667,101.08,1973.0,1973.0
4610,157.0,18.383,103.66,1973.0,1973.0
4611,159.0,18.05,104.31,1973.0,1973.0
4612,52.0,17.383,104.65,1981.0,2019.0
4613,155.1,16.557,104.76,1968.0,2019.0
4614,150.0,17.4,104.81,1973.0,1973.0
4615,143.0,16.7,105.3,1973.0,1973.0
4616,159.0,16.683,105.55,1966.0,1973.0
4617,171.0,16.45,105.18,1973.0,1973.0
4618,146.0,17.083,104.98,1973.0,1973.0
4619,145.0,16.083,105.36,1973.0,1973.0
4620,168.0,15.683,106.41,1980.0,2019.0
4621,137.0,15.6,105.8,1973.0,1973.0
4622,102.0,15.117,105.76,1949.0,2019.0
4623,102.0,15.133,105.78,1973.0,1973.0
4624,186.0,15.317,105.98,1973.0,1973.0
4625,84.0,14.783,105.78,1973.0,1973.0
4626,1219.0,15.183,106.23,1973.0,1973.0
4627,105.0,14.8,106.83,1966.0,2019.0
4628,76.0,14.117,105.83,1973.0,1973.0
4629,18.3,13.411,103.81,1949.0,2019.0
4630,31.0,13.617,102.96,1975.0,1975.0
4631,56.0,13.517,105.96,1949.0,2019.0
4632,4.0,11.617,103.0,1973.0,1974.0
4633,15.0,10.633,103.48,1956.0,2019.0
4634,12.2,11.547,104.84,1949.0,2019.0
4635,27.0,11.467,104.56,1974.0,1975.0
4636,16.0,12.0,105.45,1949.0,2019.0
4637,2.0,11.467,105.31,2011.0,2014.0
4638,6.0,11.083,105.8,1949.0,2019.0
4639,488.0,49.217,119.8,1979.0,2002.0
4640,556.7,48.683,116.81,1960.0,2019.0
4641,145.4,47.24,123.91,1956.0,2019.0
4642,273.0,46.217,122.05,1956.0,1961.0
4643,80.2,46.817,130.33,1956.0,1961.0
4644,151.0,45.633,122.85,1956.0,1961.0
4645,136.0,45.083,124.86,1956.0,2019.0
4646,534.0,48.05,86.35,1960.0,2019.0
4647,0.0,47.933,86.16,1989.0,2002.0
4648,1067.0,45.95,82.56,1959.0,2002.0
4649,1651.0,45.367,90.53,1959.0,2019.0
4650,335.0,44.817,85.6,1956.0,1957.0
4651,663.0,43.95,81.33,1958.0,2019.0
4652,919.0,43.783,87.61,1956.0,2019.0
4653,647.7,43.907,87.47,1985.0,2019.0
4654,985.0,41.3,81.68,1962.0,1962.0
4655,1380.4,39.543,76.02,1957.0,2019.0
4656,3159.0,37.783,75.23,1957.0,1960.0
4657,1375.0,37.133,79.93,1956.0,2019.0
4658,3061.0,37.85,91.48,1956.0,1961.0
4659,3700.0,36.333,78.0,1957.0,1960.0
4660,739.0,42.817,93.51,1956.0,2019.0
4661,941.0,41.95,101.06,1960.0,2019.0
4662,0.0,42.083,101.66,1974.0,2002.0
4663,1770.0,41.8,97.03,1959.0,2019.0
4664,946.0,41.967,100.88,1957.0,1958.0
4665,1360.0,40.467,97.18,1962.0,1962.0
4666,1554.0,40.717,98.61,1973.0,1990.0
4667,1329.0,40.75,104.5,1961.0,2019.0
4668,0.0,39.833,96.75,1980.0,1984.0
4669,1478.0,39.767,98.48,1946.0,2019.0
4670,1947.1,36.515,103.62,2004.0,2019.0
4671,2154.0,39.617,98.05,1961.0,1961.0
4672,1354.0,39.383,99.71,1956.0,1961.0
4673,3746.0,39.167,94.83,1962.0,1962.0
4674,1525.0,38.083,102.91,1956.0,1961.0
4675,3978.0,37.5,98.8,1961.0,1962.0
4676,3353.0,37.683,100.7,1974.0,1985.0
4677,2934.0,37.15,102.21,1974.0,1974.0
4678,2728.0,37.267,102.88,1974.0,1976.0
4679,2415.0,37.233,103.4,1973.0,2002.0
4680,1829.0,37.067,104.46,1974.0,2016.0
4681,2731.0,36.817,95.35,1973.0,2001.0
4682,2809.0,36.417,94.9,1956.0,2019.0
4683,2976.0,36.067,97.75,1973.0,1975.0
4684,2262.0,36.617,101.76,1956.0,2019.0
4685,1951.0,36.567,103.7,1973.0,2002.0
4686,1600.0,36.117,103.61,1974.0,2002.0
4687,4877.0,35.167,92.83,1974.0,2002.0
4688,0.0,35.5,99.33,1984.0,1985.0
4689,3962.0,35.717,98.91,1990.0,2010.0
4690,4723.0,35.767,99.16,1960.0,1960.0
4691,0.0,35.167,98.75,1983.0,1985.0
4692,0.0,35.267,100.65,1973.0,1989.0
4693,3050.0,35.233,102.5,1956.0,1958.0
4694,1875.0,35.867,104.15,2004.0,2019.0
4695,1086.0,44.167,111.16,1974.0,1985.0
4696,1183.0,44.617,114.15,1958.0,2019.0
4697,1147.7,44.017,115.0,1956.0,2019.0
4698,1128.0,43.383,114.45,1957.0,2009.0
4699,1280.0,42.2,112.51,1989.0,1991.0
4700,1372.0,42.033,111.53,1961.0,2002.0
4701,1524.0,41.667,111.78,1974.0,2002.0
4702,1035.0,40.967,107.16,1956.0,1961.0
4703,940.0,40.567,109.98,1956.0,1984.0
4704,1012.2,40.559,109.99,2006.0,2019.0
4705,1036.0,40.75,111.26,1973.0,2003.0
4706,1083.9,40.851,111.82,1956.0,2019.0
4707,1381.0,39.1,107.98,1956.0,2019.0
4708,1140.0,39.15,108.9,1973.0,1985.0
4709,1310.0,39.283,109.75,1956.0,1963.0
4710,1219.0,39.133,112.3,1974.0,2007.0
4711,900.0,39.3,112.41,1973.0,2003.0
4712,2210.0,38.95,113.51,1956.0,2019.0
4713,910.0,39.833,114.56,1956.0,2019.0
4714,1500.0,38.833,105.53,1960.0,2009.0
4715,1112.0,38.483,106.21,1956.0,2019.0
4716,1005.0,38.467,106.31,1962.0,2004.0
4717,1219.0,38.983,110.6,1974.0,2002.0
4718,1671.0,38.8,111.45,1974.0,1974.0
4719,1370.0,38.4,111.83,1957.0,1962.0
4720,792.0,38.717,113.0,1974.0,2002.0
4721,975.0,37.867,110.06,1974.0,1982.0
4722,0.0,37.467,109.58,1973.0,2002.0
4723,914.0,37.833,110.83,1974.0,1984.0
4724,784.9,37.747,112.62,1956.0,2019.0
4725,823.0,37.7,112.71,1974.0,2001.0
4726,69.8,36.533,114.43,2012.0,2014.0
4727,959.0,36.6,109.5,1956.0,2019.0
4728,462.0,36.15,111.45,1956.0,1961.0
4729,60.0,36.8,114.45,1956.0,1957.0
4730,1219.0,35.283,108.3,1974.0,1974.0
4731,72.0,35.25,113.95,1956.0,1961.0
4732,62.0,35.583,114.55,1973.0,1976.0
4733,997.0,44.583,117.6,1956.0,2019.0
4734,266.0,44.567,120.9,1956.0,2019.0
4735,249.0,44.483,127.6,1957.0,1959.0
4736,282.0,44.133,129.21,1957.0,1959.0
4737,1004.0,43.95,116.11,1956.0,2019.0
4738,215.2,43.996,125.68,1956.0,2019.0
4739,139.3,45.623,126.25,2004.0,2019.0
4740,275.0,43.717,127.15,1956.0,1961.0
4741,634.0,42.967,119.03,1957.0,2004.0
4742,326.0,42.517,125.63,1956.0,1961.0
4743,152.0,41.583,120.43,1957.0,2002.0
4744,43.0,41.733,123.51,1956.0,2019.0
4745,60.4,41.64,123.48,1992.0,2019.0
4746,280.0,40.35,122.75,1957.0,1959.0
4747,0.0,40.117,124.33,1973.0,2002.0
4748,35.4,40.08,116.58,1945.0,2019.0
4749,3.0,39.124,117.34,1981.0,2019.0
4750,17.0,39.717,123.06,1956.0,1961.0
4751,6.0,38.967,119.95,1986.0,1993.0
4752,6.0,38.35,119.68,1988.0,2000.0
4753,59.0,38.167,120.78,1957.0,2002.0
4754,32.6,38.966,121.53,1956.0,2019.0
4755,161.0,38.883,121.81,1980.0,2002.0
4756,40.0,37.933,120.71,1986.0,2019.0
4757,0.0,37.167,120.16,1977.0,2009.0
4758,72.0,36.967,120.58,1974.0,2002.0
4759,12.0,37.55,121.36,1956.0,1961.0
4760,58.0,36.683,116.98,1956.0,2019.0
4761,1536.0,36.25,117.1,1956.0,2019.0
4762,38.0,36.383,119.73,1980.0,2001.0
4763,6.0,32.02,120.85,2005.0,2016.0
4764,10.1,36.266,120.37,1956.0,2019.0
4765,18.0,36.267,121.38,1961.0,2003.0
4766,25.0,35.967,120.48,1957.0,2002.0
4767,5304.0,30.333,90.08,1959.0,1962.0
4768,3650.0,29.667,91.13,1956.0,2019.0
4769,4648.0,33.417,92.83,1959.0,1962.0
4770,3890.0,32.817,97.13,2010.0,2015.0
4771,0.0,34.833,97.46,1974.0,2001.0
4772,3330.0,34.1,102.9,1974.0,1974.0
4773,2712.0,33.033,104.11,1959.0,1961.0
4774,4024.0,31.883,93.78,1957.0,2019.0
4775,4185.0,31.55,92.86,1973.0,1974.0
4776,4147.0,32.783,99.91,1960.0,1961.0
4777,5108.0,30.1,95.78,1956.0,1957.0
4778,495.3,30.579,103.94,1956.0,2019.0
4779,383.0,30.117,104.61,1959.0,1961.0
4780,4553.0,29.033,100.16,1957.0,1963.0
4781,2209.0,29.583,102.71,1960.0,1961.0
4782,3049.0,29.517,103.33,1956.0,2019.0
4783,4413.0,28.883,98.58,1960.0,1964.0
4784,900.0,29.133,100.48,2007.0,2019.0
4785,1892.0,28.217,103.0,1959.0,1961.0
4786,0.0,26.833,103.16,1980.0,2002.0
4787,0.0,25.633,102.96,1973.0,2001.0
4788,1580.0,25.15,102.08,1974.0,1974.0
4789,1894.9,24.992,102.74,1942.0,2019.0
4790,1402.0,24.4,103.43,1973.0,2002.0
4791,1057.0,23.133,104.7,1973.0,1975.0
4792,1505.0,34.1,105.03,1973.0,1974.0
4793,0.0,34.483,107.95,1974.0,2002.0
4794,479.1,34.447,108.75,1956.0,2019.0
4795,2063.0,34.483,110.08,1956.0,2019.0
4796,332.0,34.833,110.16,1957.0,1959.0
4797,150.9,34.52,113.84,1957.0,2019.0
4798,875.0,33.333,108.33,1960.0,1961.0
4799,0.0,33.483,110.43,1974.0,2002.0
4800,125.0,33.733,112.91,1973.0,1974.0
4801,0.0,33.233,113.46,1973.0,2002.0
4802,58.0,33.15,113.81,1956.0,1958.0
4803,0.0,32.317,112.63,1973.0,2007.0
4804,0.0,31.883,107.08,1974.0,2002.0
4805,344.0,31.2,107.5,1956.0,2019.0
4806,2182.0,31.667,110.36,1959.0,1959.0
4807,0.0,31.167,111.16,1974.0,2002.0
4808,106.0,31.617,113.81,1957.0,1961.0
4809,0.0,30.6,109.53,1973.0,2007.0
4810,457.0,30.3,109.48,1974.0,2002.0
4811,107.0,30.683,111.45,1973.0,2002.0
4812,30.0,30.65,113.65,1957.0,1961.0
4813,34.4,30.784,114.2,1956.0,2019.0
4814,28.0,18.303,109.41,2004.0,2019.0
4815,416.1,29.719,106.64,1944.0,2019.0
4816,31.0,29.333,112.41,1957.0,1958.0
4817,977.0,28.483,105.93,1957.0,2010.0
4818,289.0,28.567,106.08,1960.0,1961.0
4819,1907.0,28.95,107.15,1956.0,2002.0
4820,0.0,28.5,109.83,1974.0,2002.0
