,record#,T_HMP,PRT,RH,SURF_TEMP,SUB_TEMP,PRECIP_CODE,PRECIP,PRECIP_24,WS_AVG,WDIR,WS_MAX,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,SR50,PRESS
2019-05-05 01:00:00,502,4.029,-209.100,90.900,6.300,8.750,0,0.000,0.720,0.000,0.000,0.000,95,95,49.050,11,11,5.483,331.264,331.264,325.672,345.624,345.624,339.305,0,1.819,646.303
2019-05-05 02:00:00,503,4.667,-209.100,89.900,7.530,8.630,0,0.000,0.720,0.281,139.300,1.111,247,627,175.583,26,66,20.317,311.957,331.582,323.562,358.246,360.619,350.797,0,1.820,646.487
2019-05-05 03:00:00,504,6.182,-216.500,97.000,10.800,8.630,0,0.000,0.720,0.877,113.000,2.721,336,1078,455.900,41,143,57.733,349.386,349.386,322.242,389.924,397.555,375.469,0,1.820,646.620
2019-05-05 04:00:00,505,6.568,-207.800,93.100,12.100,8.780,0,0.000,0.720,2.293,131.900,4.109,1124,1124,566.700,164,164,76.117,313.247,354.521,325.714,409.195,410.430,388.589,0,1.820,646.899
2019-05-05 05:00:00,506,8.250,-212.000,78.350,11.400,9.050,0,0.000,0.720,2.785,134.900,4.720,1137,1207,1077.800,208,211,172.600,279.766,317.790,289.534,431.840,435.811,420.750,0,1.817,646.716
2019-05-05 06:00:00,507,8.980,-196.300,74.410,11.090,9.330,0,0.000,0.720,3.345,137.600,5.387,1265,1370,1173.517,256,276,229.017,307.311,307.311,283.089,463.671,476.745,447.706,0,1.816,646.736
2019-05-05 07:00:00,508,9.600,-212.000,74.970,15.500,9.560,0,0.000,0.720,3.210,136.700,6.053,455,1432,1098.917,88,294,221.183,319.013,319.013,301.970,443.891,500.392,476.855,0,1.817,646.510
2019-05-05 08:00:00,509,8.750,-199.500,74.310,15.750,9.950,0,0.000,0.720,3.139,136.200,5.609,381,1525,607.833,74,318,119.750,321.341,335.234,323.765,417.155,486.387,435.685,0,1.818,646.108
2019-05-05 09:00:00,510,8.190,-201.200,80.300,14.720,10.390,0,0.000,0.720,2.949,134.200,5.887,397,1266,408.883,77,265,80.517,316.296,336.727,322.328,408.816,463.312,411.100,0,1.820,645.479
2019-05-05 10:00:00,511,8.860,-214.600,75.700,16.250,10.820,0,0.000,0.720,2.575,140.700,4.498,665,1066,565.333,144,224,115.967,275.237,324.314,292.083,413.255,466.439,424.943,0,1.821,644.970
2019-05-05 11:00:00,512,8.090,-215.500,73.390,14.870,11.170,0,0.000,0.720,2.882,136.600,5.664,180,722,337.067,35,158,69.233,289.403,305.809,281.201,380.267,425.596,396.759,0,1.822,644.965
2019-05-05 12:00:00,513,7.253,-212.900,83.000,12.740,11.360,0,0.000,0.000,2.200,124.300,4.443,31,180,100.433,5,35,19.350,311.904,324.409,302.121,362.055,379.551,370.464,0,1.822,645.275
2019-05-05 13:00:00,514,6.331,-213.400,92.600,11.020,11.430,0,0.000,0.000,1.837,136.000,3.832,-1,34,8.717,0,6,1.167,284.012,327.255,312.243,349.722,361.956,356.496,0,1.821,645.877
2019-05-05 14:00:00,515,5.629,-208.100,98.500,9.970,11.300,0,0.000,0.000,0.677,124.000,1.944,0,0,-0.617,0,0,0.000,312.123,340.187,308.588,350.365,353.548,350.334,0,1.821,646.130
2019-05-05 15:00:00,516,5.322,-206.400,92.900,9.260,11.080,0,0.000,0.000,1.074,126.500,2.555,-1,0,-0.467,0,0,0.000,301.727,340.254,326.300,344.824,352.518,349.828,0,1.821,646.739
2019-05-05 16:00:00,517,4.491,-208.600,97.200,8.270,10.830,0,0.000,0.000,0.398,81.800,1.277,-1,0,-0.883,0,0,0.000,272.841,329.539,285.863,337.055,344.512,340.113,0,1.821,646.743
2019-05-05 17:00:00,518,4.277,-215.600,99.400,7.520,10.550,0,0.000,0.000,0.491,82.500,1.722,0,0,-0.783,0,0,0.000,333.562,334.257,286.270,340.102,340.153,334.914,0,1.821,646.723
2019-05-05 18:00:00,519,3.847,-214.000,96.200,7.150,10.240,0,0.000,0.000,0.222,23.840,0.944,0,0,-0.667,0,0,0.000,316.654,333.523,311.262,338.549,340.202,337.760,0,1.821,646.309
2019-05-05 19:00:00,520,3.102,-210.600,86.800,6.100,9.960,0,0.000,0.000,1.004,21.920,1.999,-2,0,-1.233,0,0,0.000,239.414,314.191,253.808,321.391,338.305,327.077,0,1.821,645.571
2019-05-05 20:00:00,521,3.201,-209.300,85.300,5.120,9.690,0,0.000,0.000,0.849,39.940,1.499,-2,-2,-2.000,0,0,0.000,236.655,239.467,238.170,316.818,321.212,319.095,0,1.824,644.995
2019-05-05 21:00:00,522,2.082,-213.400,97.600,4.340,9.340,0,0.000,0.000,0.274,56.800,1.000,0,0,-1.500,0,0,0.000,307.542,307.837,245.688,322.322,322.322,315.620,0,1.821,644.812
2019-05-05 22:00:00,523,1.961,-214.200,96.300,4.680,9.040,0,0.000,0.000,0.334,85.900,1.444,-1,0,-0.100,0,0,0.000,264.733,324.318,314.959,322.102,328.301,326.316,0,1.822,644.643
2019-05-05 23:00:00,524,1.121,-209.800,84.200,3.640,8.740,0,0.000,0.000,0.660,27.200,1.722,-2,-1,-1.650,0,0,0.000,226.303,257.444,230.137,309.639,321.342,313.086,0,1.822,644.393
2019-05-06 00:00:00,525,1.013,-215.000,88.400,2.980,8.440,0,0.000,0.000,0.747,78.530,1.999,10,10,2.183,1,1,0.267,270.557,271.810,240.158,312.794,313.463,309.933,0,1.821,644.787
2019-05-06 01:00:00,526,1.393,-210.900,86.200,3.650,8.160,0,0.000,0.000,0.757,14.240,2.055,90,104,49.533,14,16,7.250,262.902,305.010,287.132,325.861,329.425,321.088,0,1.821,645.164
2019-05-06 02:00:00,527,2.336,-216.100,82.400,5.260,7.920,0,0.000,0.000,0.525,38.600,1.610,557,557,214.017,87,87,32.283,235.315,292.542,261.038,350.283,350.283,336.021,0,1.820,645.152
2019-05-06 03:00:00,528,5.019,-217.300,67.430,9.830,7.850,0,0.000,0.000,1.208,126.100,2.888,789,789,622.200,145,145,105.867,251.768,251.768,242.370,391.821,392.001,370.530,0,1.821,645.437
2019-05-06 04:00:00,529,7.220,-210.300,56.460,12.740,8.020,0,0.000,0.000,2.279,132.600,4.166,966,966,880.217,195,195,171.783,256.515,262.178,255.067,429.724,433.348,411.575,0,1.819,645.583
2019-05-06 05:00:00,530,8.510,-218.100,56.760,10.460,8.370,0,0.000,0.000,3.042,137.700,5.276,1085,1085,1022.417,222,222,208.050,263.190,263.190,259.189,472.937,472.937,451.620,0,1.819,645.783
2019-05-06 06:00:00,531,9.350,-195.700,56.120,10.230,8.670,0,0.000,0.000,3.236,139.000,6.720,1132,1137,1117.200,234,235,229.983,267.821,271.846,266.700,497.871,500.497,484.387,0,1.817,645.390
2019-05-06 07:00:00,532,9.910,-192.400,62.930,15.220,8.950,0,0.000,0.000,3.696,135.900,7.441,1171,1171,1139.717,246,246,236.617,279.149,279.149,272.042,512.492,513.573,502.421,0,1.818,645.239
2019-05-06 08:00:00,533,9.480,-207.800,67.380,18.110,9.390,0,0.000,0.000,3.484,134.100,7.386,354,1242,965.133,69,267,202.300,293.282,314.760,288.595,461.321,515.608,491.725,0,1.817,645.025
2019-05-06 09:00:00,534,8.440,-206.200,74.030,17.430,10.040,0,0.000,0.000,3.603,134.800,6.442,372,1198,612.200,74,260,127.733,294.893,319.672,303.616,412.503,502.925,448.088,0,1.819,644.912
2019-05-06 10:00:00,535,7.024,-207.100,82.500,15.330,10.680,0,0.000,0.000,3.009,139.000,5.387,175,825,317.950,34,187,63.800,303.598,329.575,308.757,378.225,429.430,404.173,0,1.820,644.724
2019-05-06 11:00:00,536,5.808,-215.100,88.900,13.310,11.100,0,0.000,0.000,2.503,137.700,5.165,52,212,116.450,9,41,22.083,331.286,331.286,323.493,368.586,385.888,376.873,0,1.820,644.474
2019-05-06 12:00:00,537,4.849,-215.200,93.200,11.580,11.280,0,0.000,0.000,2.291,140.200,4.776,9,71,30.750,1,13,5.333,331.408,333.597,331.558,356.398,369.159,362.136,0,1.820,644.558
2019-05-06 13:00:00,538,4.268,-209.000,90.700,10.390,11.250,0,0.000,0.000,1.604,139.900,3.998,0,9,1.683,0,1,0.133,329.354,332.042,330.584,350.808,356.992,353.587,0,1.820,645.095
2019-05-06 14:00:00,539,4.055,-215.100,90.000,9.390,11.120,0,0.000,0.000,1.864,140.100,3.110,0,0,0.000,0,0,0.000,328.030,329.291,328.306,346.885,350.849,348.165,0,1.820,645.563
2019-05-06 15:00:00,540,3.930,-214.200,92.600,8.800,10.870,0,0.000,0.000,0.797,139.800,2.166,0,0,0.000,0,0,0.000,327.477,328.317,327.872,346.579,347.726,347.139,0,1.820,645.932
2019-05-06 16:00:00,541,3.618,-218.200,97.500,8.330,10.640,0,0.000,0.000,0.708,137.400,1.277,0,0,0.000,0,0,0.000,328.690,328.690,326.711,344.539,346.440,345.356,0,1.819,645.817
2019-05-06 17:00:00,542,3.346,-200.700,98.600,7.910,10.410,0,0.000,0.000,0.633,137.400,1.555,0,0,0.000,0,0,0.000,326.432,330.034,328.655,343.370,344.897,343.933,0,1.819,645.810
2019-05-06 18:00:00,543,3.546,-210.600,94.500,7.630,10.130,0,0.000,0.000,0.024,142.900,0.611,0,0,0.000,0,0,0.000,324.789,326.353,325.175,343.159,343.683,343.256,0,1.819,645.412
2019-05-06 19:00:00,544,4.089,-214.200,78.940,7.380,9.930,0,0.000,0.000,0.227,99.300,1.610,0,0,0.000,0,0,0.000,324.453,325.059,324.774,341.445,343.253,342.763,0,1.819,645.024
2019-05-06 20:00:00,545,4.482,-212.300,77.670,7.030,9.700,0,0.000,0.000,0.669,86.000,1.944,0,0,0.000,0,0,0.000,322.443,324.538,323.123,340.097,341.880,340.645,0,1.819,644.540
2019-05-06 21:00:00,546,4.243,-209.400,78.730,6.770,9.500,0,0.000,0.000,0.017,108.500,0.333,0,0,0.000,0,0,0.000,321.011,322.592,322.018,339.053,340.308,339.836,0,1.819,644.334
2019-05-06 22:00:00,547,3.754,-208.000,79.130,6.290,9.320,0,0.000,0.000,0.976,78.920,2.443,0,0,-0.167,0,0,0.000,314.268,320.661,310.726,334.439,339.132,335.053,0,1.820,644.150
2019-05-06 23:00:00,548,3.243,-208.500,79.480,5.980,9.120,0,0.000,0.000,0.338,93.200,1.666,0,0,0.000,0,0,0.000,318.052,318.052,314.841,334.172,334.825,334.100,0,1.819,644.435
2019-05-07 00:00:00,549,2.856,-212.000,78.490,5.630,8.940,0,0.000,0.000,1.298,67.880,3.165,10,10,2.200,1,1,0.083,280.064,317.912,312.049,328.275,333.906,331.950,0,1.819,644.896
2019-05-07 01:00:00,550,1.851,-208.600,80.100,5.010,8.730,0,0.000,0.000,1.110,53.740,2.832,277,277,57.117,47,47,8.900,225.692,276.410,233.822,328.159,328.159,319.343,0,1.819,644.927
2019-05-07 02:00:00,551,4.562,-204.800,64.700,8.660,8.590,0,0.000,0.000,0.588,99.600,1.833,518,518,401.833,97,97,72.517,238.718,239.506,233.474,373.960,373.960,351.839,0,1.822,645.186
2019-05-07 03:00:00,552,6.971,-213.200,63.050,12.070,8.570,0,0.000,0.000,1.754,133.700,3.276,736,736,636.117,147,147,124.267,251.318,252.277,245.950,417.543,417.543,395.123,0,1.819,645.599
2019-05-07 04:00:00,553,8.260,-214.000,56.410,14.380,8.790,0,0.000,0.000,2.254,131.500,4.276,925,925,833.600,190,190,169.667,262.414,262.414,255.408,464.420,464.420,437.427,0,1.818,645.859
2019-05-07 05:00:00,554,9.570,-218.300,55.870,12.240,9.170,0,0.000,0.000,2.866,132.800,4.776,1052,1054,993.017,218,219,205.450,269.499,269.499,264.390,494.991,495.610,477.408,0,1.819,645.982
2019-05-07 06:00:00,555,10.620,-209.600,53.230,11.940,9.520,0,0.000,0.000,3.085,140.200,5.442,1124,1139,1073.250,235,238,223.467,281.017,281.017,272.159,516.572,517.838,502.305,0,1.818,645.931
2019-05-07 07:00:00,556,11.490,-197.200,55.640,16.450,9.800,0,0.000,0.000,3.563,135.700,5.720,1099,1131,1111.267,233,237,232.933,283.133,283.446,279.671,525.502,529.223,517.154,0,1.819,645.928
2019-05-07 08:00:00,557,11.120,-208.700,59.750,19.210,10.260,0,0.000,0.000,3.267,136.500,6.386,1120,1215,932.767,246,262,197.700,301.898,306.002,292.363,496.664,533.163,504.706,0,1.819,645.783
2019-05-07 09:00:00,558,9.830,-216.800,69.130,17.790,10.850,0,0.000,0.000,3.309,143.000,5.998,287,1206,463.567,58,264,96.400,315.318,326.452,313.323,403.005,505.562,441.525,0,1.819,645.464
2019-05-07 10:00:00,559,8.510,-215.600,74.940,15.920,11.410,0,0.000,0.000,3.218,141.500,6.331,159,820,256.767,31,188,52.800,293.219,323.402,306.716,383.106,426.354,400.214,0,1.819,645.358
2019-05-07 11:00:00,560,7.714,-208.400,81.800,14.240,11.770,0,0.000,0.000,2.885,140.600,5.331,101,207,157.700,20,43,31.683,308.865,322.240,304.088,374.548,387.971,381.379,0,1.819,645.299
2019-05-07 12:00:00,561,6.952,-206.000,89.300,12.910,11.890,0,0.000,0.000,1.856,142.200,3.332,22,107,60.850,4,22,12.000,335.267,336.741,326.139,367.352,375.589,371.486,0,1.819,645.530
2019-05-07 13:00:00,562,6.317,-210.100,98.600,11.800,11.890,0,0.000,0.000,1.267,135.700,2.388,0,22,5.833,0,4,0.933,342.022,343.114,337.477,360.420,367.383,363.231,0,1.820,645.918
2019-05-07 14:00:00,563,5.788,-204.800,99.300,10.980,11.750,0,0.000,0.000,0.977,138.200,1.999,0,0,0.000,0,0,0.000,338.998,342.908,339.280,357.865,360.275,358.530,0,1.819,645.974
2019-05-07 15:00:00,564,5.536,-208.500,98.900,10.280,11.560,0,0.000,0.000,0.320,143.500,1.499,0,0,-0.467,0,0,0.000,338.645,341.313,329.241,354.678,357.960,354.698,0,1.819,646.249
2019-05-07 16:00:00,565,5.495,-210.700,94.400,9.720,11.310,0,0.000,0.000,0.165,121.800,0.889,-1,0,-0.450,0,0,0.000,323.084,338.627,326.761,350.601,355.153,352.427,0,1.820,646.243
2019-05-07 17:00:00,566,5.524,-215.500,89.000,9.270,11.100,0,0.000,0.000,0.168,129.200,0.889,0,0,-0.417,0,0,0.000,323.773,329.371,325.047,348.544,351.465,350.191,0,1.821,646.093
2019-05-07 18:00:00,567,5.460,-209.300,93.700,8.830,10.880,0,0.000,0.000,0.161,128.600,1.055,-1,0,-0.183,0,0,0.000,325.410,329.398,325.282,347.803,348.747,348.243,0,1.820,645.871
2019-05-07 19:00:00,568,4.940,-209.000,91.000,8.070,10.650,0,0.000,0.000,0.126,115.200,1.000,-2,0,-0.917,0,0,0.000,257.256,326.186,288.947,330.841,347.744,339.621,0,1.821,645.015
2019-05-07 20:00:00,569,3.940,-200.600,79.770,6.790,10.410,0,0.000,0.000,0.835,30.320,2.388,-2,-2,-2.000,0,0,0.000,234.455,276.322,243.168,318.760,332.435,324.040,0,1.820,644.345
2019-05-07 21:00:00,570,3.005,-208.900,81.600,5.690,10.120,0,0.000,0.000,1.003,27.310,2.110,-2,-2,-2.000,0,0,0.000,232.514,240.340,234.524,314.479,318.878,316.569,0,1.819,644.003
2019-05-07 22:00:00,571,2.841,-209.800,76.320,4.850,9.790,0,0.000,0.000,1.126,26.270,2.166,-2,-1,-1.917,0,0,0.000,228.646,232.989,230.746,310.583,314.885,312.921,0,1.821,643.667
2019-05-07 23:00:00,572,1.972,-208.500,82.100,4.030,9.450,0,0.000,0.000,1.099,26.040,1.888,-1,-1,-1.750,0,0,0.000,226.685,229.588,227.925,307.485,310.616,308.914,0,1.821,643.658
2019-05-08 00:00:00,573,1.601,-212.000,75.490,3.610,9.120,0,0.000,0.000,1.071,27.390,2.499,9,9,2.267,1,1,0.467,302.229,310.482,248.581,320.305,320.305,310.075,0,1.819,644.227
2019-05-08 01:00:00,574,2.731,-210.900,77.080,4.570,8.760,0,0.000,0.000,1.073,38.820,2.332,306,308,84.983,58,58,16.000,249.807,303.152,279.423,336.615,338.782,326.244,0,1.820,644.553
2019-05-08 02:00:00,575,3.797,-209.800,74.280,7.710,8.530,0,0.000,0.000,1.023,16.640,1.944,508,508,387.083,98,98,72.400,241.652,244.742,237.836,373.843,373.843,351.242,0,1.820,644.604
2019-05-08 03:00:00,576,6.763,-210.000,62.430,11.830,8.500,0,0.000,0.000,1.136,127.400,2.832,779,779,631.283,159,159,125.917,268.431,268.431,250.471,429.017,429.626,399.314,0,1.822,645.272
2019-05-08 04:00:00,577,8.770,-207.500,54.630,14.480,8.720,0,0.000,0.000,2.156,133.700,4.276,907,907,841.700,189,189,174.233,263.801,282.390,264.603,468.130,468.130,448.554,0,1.820,645.280
2019-05-08 05:00:00,578,9.820,-226.400,55.320,12.520,9.130,0,0.000,0.000,3.259,136.200,6.109,1039,1041,977.317,219,219,204.783,271.647,273.067,266.303,487.733,495.362,475.550,0,1.819,645.362
2019-05-08 06:00:00,579,10.530,-210.400,59.060,12.650,9.530,0,0.000,0.000,3.535,137.200,5.720,1117,1126,1078.683,236,239,227.683,284.018,284.018,278.032,515.775,515.775,503.196,0,1.818,645.221
2019-05-08 07:00:00,580,10.570,-202.700,66.110,15.880,9.840,0,0.000,0.000,3.351,132.700,5.442,318,1192,913.583,60,256,192.383,290.184,302.292,292.550,433.936,534.525,499.622,0,1.819,645.253
2019-05-08 08:00:00,581,9.500,-206.200,69.180,15.970,10.270,0,0.000,0.000,3.336,138.800,5.887,303,1083,481.883,60,245,98.983,297.595,306.567,295.501,410.747,475.983,434.553,0,1.820,645.057
2019-05-08 09:00:00,582,8.840,-201.200,70.860,14.860,10.710,0,0.000,0.000,3.404,142.500,5.442,332,414,306.433,68,84,61.567,314.171,320.642,305.145,408.329,414.718,404.918,0,1.819,644.704
2019-05-08 10:00:00,583,8.860,-209.800,73.080,14.330,11.060,0,0.000,0.000,3.139,134.100,5.553,240,775,279.917,49,180,56.717,304.823,311.347,300.791,391.222,425.063,398.043,0,1.820,644.420
2019-05-08 11:00:00,584,8.190,-194.600,82.500,13.290,11.290,0,0.000,0.000,2.580,139.500,6.164,67,235,152.767,13,48,30.900,332.019,332.676,318.133,377.992,391.565,383.638,0,1.820,644.394
2019-05-08 12:00:00,585,7.623,-204.100,88.400,12.270,11.380,0,0.000,0.000,1.808,129.800,3.388,44,104,64.283,9,21,12.883,325.062,332.389,320.117,366.829,376.844,371.055,0,1.819,644.547
2019-05-08 13:00:00,586,6.902,-212.200,95.200,11.250,11.380,0,0.000,0.000,0.853,122.200,2.110,0,53,12.467,0,11,2.267,311.535,342.211,318.093,355.701,367.329,360.596,0,1.819,644.897
2019-05-08 14:00:00,587,6.552,-207.600,94.400,10.520,11.310,0,0.000,0.000,0.544,117.700,1.610,0,0,-0.367,0,0,0.000,328.031,342.404,330.512,356.051,359.127,357.103,0,1.819,645.363
2019-05-08 15:00:00,588,6.383,-206.000,97.700,10.040,11.140,0,0.000,0.000,0.711,125.700,1.555,0,0,0.000,0,0,0.000,331.187,343.661,338.466,354.589,357.706,356.463,0,1.820,645.718
2019-05-08 16:00:00,589,6.356,-209.800,95.000,9.560,10.980,0,0.000,0.000,0.215,106.500,1.111,-1,0,-0.500,0,0,0.000,301.822,335.845,323.028,347.024,354.606,352.372,0,1.821,645.691
2019-05-08 17:00:00,590,6.080,-210.200,98.200,9.090,10.780,0,0.000,0.000,0.004,0.000,0.222,0,0,-0.417,0,0,0.000,337.669,339.751,321.839,352.080,352.139,349.067,0,1.821,645.534
2019-05-08 18:00:00,591,5.983,-211.800,95.300,8.790,10.610,0,0.000,0.000,0.189,93.400,1.388,-1,0,-0.533,0,0,0.000,303.732,344.399,328.161,344.827,353.034,350.081,0,1.820,645.187
2019-05-08 19:00:00,592,5.690,-209.500,92.000,8.080,10.410,0,0.000,0.000,0.097,51.770,0.833,-1,-1,-1.000,0,0,0.000,280.259,309.172,291.402,335.757,344.613,340.111,0,1.821,644.723
2019-05-08 20:00:00,593,4.890,-213.000,87.200,7.150,10.230,0,0.000,0.000,0.297,28.010,1.499,-1,-1,-1.333,0,0,0.000,249.247,290.644,266.748,325.841,335.676,330.571,0,1.819,644.118
2019-05-08 21:00:00,594,4.309,-209.200,77.210,6.150,9.970,0,0.000,0.000,0.830,42.440,1.999,-2,-2,-2.000,0,0,0.000,241.113,260.972,245.956,318.837,325.413,321.533,0,1.821,643.937
2019-05-08 22:00:00,595,3.883,-217.200,76.900,5.250,9.710,0,0.000,0.000,0.865,23.020,2.055,-2,-2,-2.000,0,0,0.000,237.229,240.805,238.947,313.826,318.600,316.330,0,1.821,643.677
2019-05-08 23:00:00,596,3.307,-214.400,75.940,4.550,9.420,0,0.000,0.000,0.976,34.290,2.166,-1,-1,-1.333,0,0,0.000,234.044,237.789,235.814,312.112,314.102,312.854,0,1.820,643.773
2019-05-09 00:00:00,597,3.407,-203.600,70.880,4.070,9.120,0,0.000,0.000,1.433,43.340,3.332,13,13,3.250,2,2,0.550,231.494,236.067,233.333,312.942,313.242,312.055,0,1.820,643.734
2019-05-09 01:00:00,598,3.812,-215.400,65.630,4.100,8.810,0,0.000,0.000,0.979,41.230,2.943,266,266,55.517,46,46,8.750,236.519,236.519,231.956,327.231,327.231,314.522,0,1.820,644.328
2019-05-09 02:00:00,599,5.780,-207.900,57.910,7.990,8.580,0,0.000,0.000,0.677,35.110,2.166,512,512,394.617,98,98,73.017,244.444,245.503,240.015,377.106,377.106,351.957,0,1.821,644.643
2019-05-09 03:00:00,600,7.986,-206.000,62.760,11.900,8.510,0,0.000,0.000,1.323,130.900,3.499,741,741,628.700,152,152,125.933,254.257,273.983,250.665,423.135,423.873,401.083,0,1.818,644.740
2019-05-09 04:00:00,601,9.400,-225.300,62.980,14.580,8.700,0,0.000,0.000,2.357,133.400,3.665,907,907,824.233,190,190,171.467,267.516,267.516,261.148,467.430,467.430,446.495,0,1.817,645.111
2019-05-09 05:00:00,602,10.830,-211.000,57.170,12.780,9.140,0,0.000,0.000,3.031,138.700,5.220,993,1015,971.650,212,215,205.517,272.018,276.385,269.916,501.711,506.752,482.651,0,1.817,645.051
2019-05-09 06:00:00,603,11.940,-217.400,55.240,12.680,9.530,0,0.000,0.000,3.085,139.200,5.109,1069,1089,1050.050,228,231,223.317,274.340,282.838,276.786,511.731,531.894,509.966,0,1.817,644.965
2019-05-09 07:00:00,604,12.180,-214.300,57.420,16.570,9.870,0,0.000,0.000,3.456,136.700,6.553,1050,1104,1048.783,229,243,226.400,285.364,293.391,282.876,521.896,530.545,517.675,0,1.816,644.964
2019-05-09 08:00:00,605,11.670,-217.400,64.360,18.940,10.330,0,0.000,0.000,4.275,131.800,7.886,453,1117,937.350,93,249,207.317,306.537,316.930,292.157,459.016,522.205,496.248,0,1.819,644.563
2019-05-09 09:00:00,606,11.470,-222.900,67.520,20.600,11.000,0,0.000,0.000,4.396,131.700,7.608,483,1104,935.133,102,246,211.550,309.168,340.405,311.967,466.848,509.053,493.734,0,1.817,644.324
2019-05-09 10:00:00,607,10.300,-192.200,76.410,18.810,11.690,0,0.000,0.000,3.793,127.300,7.275,251,908,424.950,54,214,95.267,338.413,348.864,325.610,409.966,487.235,436.683,0,1.819,644.394
2019-05-09 11:00:00,608,9.340,-208.300,82.100,16.620,12.220,0,0.000,0.000,2.630,136.900,5.887,118,382,194.100,25,83,41.200,335.876,339.424,317.624,389.943,412.456,399.343,0,1.817,644.290
2019-05-09 12:00:00,609,8.680,-205.300,87.700,14.850,12.530,0,0.000,0.000,2.318,136.300,5.498,19,142,75.667,4,31,16.033,342.764,344.358,332.611,375.061,389.027,382.093,0,1.819,644.696
2019-05-09 13:00:00,610,8.050,-215.300,89.800,13.410,12.590,0,0.000,0.000,0.986,111.400,2.555,0,22,7.500,0,4,1.117,313.193,345.597,325.327,362.375,375.758,368.679,0,1.818,645.333
2019-05-09 14:00:00,611,7.499,-210.100,94.200,12.320,12.520,0,0.000,0.000,0.547,121.700,1.777,-1,0,-0.900,0,0,0.000,303.969,342.120,319.023,356.359,363.471,360.615,0,1.818,645.656
2019-05-09 15:00:00,612,6.840,-210.600,98.600,11.120,12.340,0,0.000,0.000,0.104,115.100,0.889,0,0,-1.183,0,0,0.000,342.849,342.849,294.353,354.863,357.283,349.876,0,1.819,646.265
2019-05-09 16:00:00,613,6.649,-215.500,90.100,10.400,12.080,0,0.000,0.000,0.590,58.500,2.110,-2,0,-0.600,0,0,0.000,256.024,346.530,306.772,338.169,356.392,348.978,0,1.818,646.069
2019-05-09 17:00:00,614,6.049,-202.000,88.100,9.070,11.820,0,0.000,0.000,0.580,55.410,2.166,-2,-2,-2.000,0,0,0.000,251.257,255.659,253.571,330.262,338.215,333.416,0,1.819,646.200
2019-05-09 18:00:00,615,5.447,-206.500,77.470,8.090,11.500,0,0.000,0.000,0.965,43.890,2.444,-2,-2,-2.000,0,0,0.000,248.339,251.608,249.682,325.319,330.351,328.219,0,1.819,645.473
2019-05-09 19:00:00,616,5.078,-213.000,81.100,7.150,11.140,0,0.000,0.000,1.092,25.350,2.499,-2,-2,-2.000,0,0,0.000,244.789,248.154,245.670,322.181,325.870,323.554,0,1.819,644.992
2019-05-09 20:00:00,617,4.531,-211.000,79.150,6.390,10.780,0,0.000,0.000,1.065,28.550,1.666,-2,-2,-2.000,0,0,0.000,244.647,245.967,244.403,319.225,322.150,320.556,0,1.820,644.847
2019-05-09 21:00:00,618,4.472,-213.700,76.240,5.730,10.430,0,0.000,0.000,1.100,34.530,2.555,-2,-2,-2.000,0,0,0.000,239.789,244.571,242.415,316.613,319.668,318.281,0,1.820,644.602
2019-05-09 22:00:00,619,3.861,-209.700,76.260,5.070,10.030,0,0.000,0.000,1.112,26.590,2.332,-1,-1,-1.850,0,0,0.000,238.042,240.757,239.414,314.059,316.776,315.043,0,1.819,644.679
2019-05-09 23:00:00,620,3.736,-216.400,70.960,4.580,9.710,0,0.000,0.000,1.226,18.770,2.610,-1,-1,-1.267,0,0,0.000,237.863,239.538,238.687,313.006,314.046,313.242,0,1.820,644.766
2019-05-10 00:00:00,621,4.225,-209.600,58.680,4.240,9.360,0,0.000,0.000,1.459,23.670,2.555,13,13,3.383,2,2,0.500,234.746,238.846,237.059,313.102,313.931,313.074,0,1.820,645.022
2019-05-10 01:00:00,622,4.776,-214.400,51.390,4.300,9.020,0,0.000,0.000,1.391,17.850,2.555,285,285,52.800,50,50,8.450,239.297,239.297,235.649,328.946,328.946,314.983,0,1.820,645.461
