,LAPSE,LW_IN_AVG,PRESS,REF_WS,REF_Z,RH,RH_err,SW_IN_AVG,SW_OUT_AVG,SW_err,T_109,T_HMP,T_err,WS_AVG
2019-10-16 20:00:00,-0.007141,112.877695,336.281245,12.690000,7945.000000,23.111637,105.875688,0.000000,0.000000,0.000000,-29.942605,-29.942605,5.975780,14.532961
2019-10-16 21:00:00,-0.007139,112.319063,336.214717,13.330000,7945.000000,22.164124,100.782383,0.000000,0.000000,0.000000,-29.870795,-29.870795,6.029283,15.264864
2019-10-16 22:00:00,-0.007136,113.951085,335.915475,14.520000,7945.000000,24.340399,90.779025,0.000000,0.000000,0.000000,-29.848080,-29.848080,5.995080,16.726390
2019-10-16 23:00:00,-0.007151,116.664523,335.830673,15.650000,7945.000000,29.080352,79.293642,0.000000,0.000000,0.000000,-30.251655,-30.251655,5.902125,18.062657
2019-10-17 00:00:00,-0.007174,115.412716,335.937566,14.750000,7945.000000,28.430530,80.979006,0.000000,0.000000,0.000000,-30.672470,-30.672470,5.808486,17.047724
2019-10-17 01:00:00,-0.007185,115.384477,336.305088,14.900000,7945.000000,26.949473,86.663567,117.987308,94.389846,10.710788,-30.102425,-30.102425,5.795526,17.164845
2019-10-17 02:00:00,-0.007180,117.190041,336.664377,15.790000,7945.000000,29.485845,84.381467,383.781695,307.025356,34.501963,-30.127900,-30.127900,5.772753,18.171872
2019-10-17 03:00:00,-0.007178,117.934266,336.944971,14.750000,7945.000000,30.956466,92.045439,619.256427,495.405141,62.403368,-30.306090,-30.306090,5.692883,17.048920
2019-10-17 04:00:00,-0.007175,118.574126,337.023745,15.830000,7945.000000,31.242106,91.775730,804.273885,643.419108,81.365228,-30.073375,-30.073375,5.710767,18.168685
2019-10-17 05:00:00,-0.007173,125.873622,337.001720,14.970000,7945.000000,40.746814,94.062219,905.375910,724.300728,100.784689,-29.881565,-29.881565,5.765477,17.329042
2019-10-17 06:00:00,-0.007176,128.115310,336.929308,14.490000,7945.000000,43.210478,86.286958,940.274320,752.219456,86.588476,-29.644280,-29.644280,5.823709,16.803165
2019-10-17 07:00:00,-0.007173,129.481356,336.675441,15.850000,7945.000000,43.792772,75.839290,923.139230,738.511384,92.375619,-29.141565,-29.141565,5.750682,18.322155
2019-10-17 08:00:00,-0.007165,129.486840,336.574770,16.350000,7945.000000,42.983546,84.263855,821.302796,657.042237,80.550847,-28.824325,-28.824325,5.717348,18.658114
2019-10-17 09:00:00,-0.007155,129.641940,336.443506,14.800000,7945.000000,43.069304,92.773477,688.062126,550.449701,67.578929,-28.775275,-28.775275,5.767015,17.223828
2019-10-17 10:00:00,-0.007135,141.879639,336.561954,15.890000,7945.000000,57.046912,91.353601,488.025994,390.420795,62.525975,-27.707175,-27.707175,5.775532,18.738555
2019-10-17 11:00:00,-0.007117,133.458226,336.702016,15.020000,7945.000000,61.471865,77.933453,236.936997,189.549597,36.463646,-27.980885,-27.980885,5.705605,18.104996
2019-10-17 12:00:00,-0.007092,145.653124,336.564228,14.850000,7945.000000,65.150027,72.219149,0.000000,0.000000,0.000000,-28.838260,-28.838260,5.618216,17.360468
2019-10-17 13:00:00,-0.007068,142.821861,336.623096,15.250000,7945.000000,63.501670,79.402605,0.000000,0.000000,0.000000,-29.706540,-29.706540,5.520547,17.510859
2019-10-17 14:00:00,-0.007042,143.894528,336.970248,14.870000,7945.000000,64.245337,73.792960,0.000000,0.000000,0.000000,-29.423010,-29.423010,5.409195,17.074714
2019-10-17 15:00:00,-0.007015,146.403335,336.939957,14.180000,7945.000000,66.950122,54.555623,0.000000,0.000000,0.000000,-29.138575,-29.138575,5.368820,16.632631
2019-10-17 16:00:00,-0.006990,146.590853,336.946927,14.270000,7945.000000,66.814272,55.853952,0.000000,0.000000,0.000000,-28.985950,-28.985950,5.276874,16.968785
2019-10-17 17:00:00,-0.006971,143.991711,336.804183,15.290000,7945.000000,63.957358,73.127787,0.000000,0.000000,0.000000,-29.258755,-29.258755,5.263045,18.114757
2019-10-17 18:00:00,-0.006957,142.327583,336.608926,14.940000,7945.000000,63.257209,76.184052,0.000000,0.000000,0.000000,-29.876085,-29.876085,5.290727,17.542475
2019-10-17 19:00:00,-0.006945,141.486245,336.296935,14.640000,7945.000000,62.891152,76.140735,0.000000,0.000000,0.000000,-30.185225,-30.185225,5.237956,17.630388
2019-10-17 20:00:00,-0.006943,142.267091,335.953386,12.390000,7945.000000,64.664537,62.747989,0.000000,0.000000,0.000000,-30.463415,-30.463415,5.031622,14.632055
2019-10-17 21:00:00,-0.006950,144.745222,335.759949,14.480000,7945.000000,67.693428,42.269297,0.000000,0.000000,0.000000,-30.319750,-30.319750,4.818483,16.857552
2019-10-17 22:00:00,-0.006954,146.382183,335.611052,15.240000,7945.000000,69.639380,31.371092,0.000000,0.000000,0.000000,-30.203370,-30.203370,4.640979,18.014830
2019-10-17 23:00:00,-0.006949,145.616568,335.417794,15.360000,7945.000000,69.061147,39.516465,0.000000,0.000000,0.000000,-30.388845,-30.388845,4.535502,17.319974
2019-10-18 00:00:00,-0.006940,145.204838,335.436170,15.930000,7945.000000,68.931896,36.739896,0.000000,0.000000,0.000000,-30.560700,-30.560700,4.412355,18.751539
2019-10-18 01:00:00,-0.006942,145.794969,335.474064,15.950000,7945.000000,70.885636,26.472435,117.756503,94.205202,18.092882,-30.762510,-30.762510,4.274918,18.249928
2019-10-18 02:00:00,-0.006955,146.977668,335.956132,16.950000,7945.000000,71.381738,37.279714,394.863068,315.890454,57.556522,-30.714275,-30.714275,4.184101,19.036769
2019-10-18 03:00:00,-0.006964,154.138710,336.402444,16.860000,7945.000000,74.907312,27.745839,609.159187,487.327350,89.653016,-30.832420,-30.832420,4.098548,18.939122
2019-10-18 04:00:00,-0.006977,145.939573,336.955162,17.570000,7945.000000,70.815941,39.899082,731.416274,585.133019,160.262714,-30.654185,-30.654185,4.021806,19.844464
2019-10-18 05:00:00,-0.006971,143.197942,336.744925,16.120000,7945.000000,69.261741,40.800157,809.497448,647.597959,213.617643,-30.448755,-30.448755,3.968822,18.221859
2019-10-18 06:00:00,-0.006960,149.722014,336.825330,15.830000,7945.000000,72.362439,31.417857,808.760672,647.008538,287.744329,-30.468800,-30.468800,3.829307,17.776010
2019-10-18 07:00:00,-0.006948,147.172394,336.677211,15.730000,7945.000000,71.401811,36.162162,706.905796,565.524637,315.208045,-30.657940,-30.657940,3.781968,17.425460
2019-10-18 08:00:00,-0.006932,143.154996,336.497776,14.650000,7945.000000,69.362337,46.404141,591.971968,473.577575,336.666908,-30.543460,-30.543460,3.740415,16.388746
2019-10-18 09:00:00,-0.006925,145.621354,336.132532,14.400000,7945.000000,70.529524,41.213671,448.855604,359.084483,335.455654,-30.547125,-30.547125,3.570694,16.046935
2019-10-18 10:00:00,-0.006946,133.946711,336.226568,15.300000,7945.000000,64.885071,65.953324,275.718674,220.574939,215.345261,-30.436130,-30.436130,3.524837,17.134760
2019-10-18 11:00:00,-0.006962,135.725195,336.270570,16.600000,7945.000000,53.822717,70.600433,124.638760,99.711008,88.549925,-29.720610,-29.720610,3.528755,18.779891
2019-10-18 12:00:00,-0.006974,138.796518,336.156923,17.760000,7945.000000,56.415835,70.289017,0.000000,0.000000,0.000000,-29.091470,-29.091470,3.497043,20.454654
2019-10-18 13:00:00,-0.006983,140.779783,336.359896,16.750000,7945.000000,61.249189,40.788262,0.000000,0.000000,0.000000,-29.919615,-29.919615,3.399841,19.307259
2019-10-18 14:00:00,-0.006994,141.494843,336.816480,17.650000,7945.000000,61.488577,53.836055,0.000000,0.000000,0.000000,-29.629570,-29.629570,3.369036,20.530079
2019-10-18 15:00:00,-0.006994,142.056361,336.878502,18.000000,7945.000000,61.438335,51.735389,0.000000,0.000000,0.000000,-29.309570,-29.309570,3.360810,20.656330
2019-10-18 16:00:00,-0.006992,144.675538,337.053648,17.510000,7945.000000,65.147340,57.100263,0.000000,0.000000,0.000000,-29.357760,-29.357760,3.384260,19.889988
2019-10-18 17:00:00,-0.006993,143.489070,336.783665,17.580000,7945.000000,63.115041,56.985466,0.000000,0.000000,0.000000,-29.198665,-29.198665,3.355173,19.965422
2019-10-18 18:00:00,-0.006997,144.286065,336.579306,17.850000,7945.000000,64.702635,54.505502,0.000000,0.000000,0.000000,-29.392285,-29.392285,3.275880,20.246118
2019-10-18 19:00:00,-0.007000,144.386525,336.269172,17.920000,7945.000000,65.460961,56.599339,0.000000,0.000000,0.000000,-29.635000,-29.635000,3.260290,20.492097
2019-10-18 20:00:00,-0.006989,145.032642,336.129983,17.920000,7945.000000,65.731718,52.714558,0.000000,0.000000,0.000000,-29.395045,-29.395045,3.274259,20.488257
2019-10-18 21:00:00,-0.006977,144.611868,336.006118,17.800000,7945.000000,64.820242,49.376703,0.000000,0.000000,0.000000,-29.264185,-29.264185,3.264944,20.261766
2019-10-18 22:00:00,-0.006965,148.676917,336.314875,17.840000,7945.000000,70.074706,50.124722,0.000000,0.000000,0.000000,-29.143325,-29.143325,3.287841,20.329726
2019-10-18 23:00:00,-0.006949,148.057431,336.169153,18.980000,7945.000000,68.288068,44.611251,0.000000,0.000000,0.000000,-28.778845,-28.778845,3.326723,21.767612
2019-10-19 00:00:00,-0.006925,149.927653,336.626872,19.130000,7945.000000,70.016287,45.655019,0.000000,0.000000,0.000000,-28.457125,-28.457125,3.319715,21.623860
2019-10-19 01:00:00,-0.006900,153.102702,336.565259,17.020000,7945.000000,72.056951,46.945748,61.233925,48.987140,43.491139,-28.994500,-28.994500,3.333926,19.145218
2019-10-19 02:00:00,-0.006876,154.447149,337.207776,15.740000,7945.000000,72.154156,43.111174,206.495180,165.196144,150.796595,-28.582780,-28.582780,3.324243,17.736539
2019-10-19 03:00:00,-0.006854,162.755133,337.642891,15.450000,7945.000000,75.782440,29.705178,328.280545,262.624436,238.890436,-28.362870,-28.362870,3.279982,17.209485
2019-10-19 04:00:00,-0.006833,161.978199,337.908524,14.370000,7945.000000,75.128976,28.542223,415.080074,332.064059,305.364423,-28.143865,-28.143865,3.258297,15.870623
2019-10-19 05:00:00,-0.006838,162.176331,337.609348,14.340000,7945.000000,75.791557,27.534112,433.432103,346.745683,384.523571,-28.578390,-28.578390,3.192212,16.053708
2019-10-19 06:00:00,-0.006848,158.138460,337.376920,15.450000,7945.000000,74.408370,28.462440,428.232490,342.585992,412.826871,-28.977440,-28.977440,3.169517,17.417850
2019-10-19 07:00:00,-0.006856,138.873011,337.332531,16.050000,7945.000000,64.134335,41.134740,427.819624,342.255699,412.010412,-28.064680,-28.064680,3.168096,18.088684
2019-10-19 08:00:00,-0.006863,134.092764,337.116860,15.000000,7945.000000,61.454814,43.244441,405.698201,324.558561,300.853405,-27.741015,-27.741015,3.206227,16.944732
2019-10-19 09:00:00,-0.006854,137.109298,337.057535,14.800000,7945.000000,62.548630,71.297891,346.496663,277.197330,221.258080,-27.492870,-27.492870,3.256747,16.703926
2019-10-19 10:00:00,-0.006843,136.141862,336.658582,15.460000,7945.000000,62.343940,85.670257,237.463486,189.970789,158.994041,-27.682915,-27.682915,3.223041,17.479650
2019-10-19 11:00:00,-0.006832,141.406335,336.663417,13.280000,7945.000000,65.181436,77.013265,103.845279,83.076223,66.318178,-27.952960,-27.952960,3.204131,15.026148
2019-10-19 12:00:00,-0.006820,148.132869,336.648275,14.790000,7945.000000,65.567730,71.607652,0.000000,0.000000,0.000000,-27.692100,-27.692100,3.209249,16.687214
2019-10-19 13:00:00,-0.006797,149.499449,337.000209,14.790000,7945.000000,66.571474,67.412437,0.000000,0.000000,0.000000,-27.361285,-27.361285,3.245893,16.702508
2019-10-19 14:00:00,-0.006780,148.968311,337.421281,15.960000,7945.000000,66.538175,73.576822,0.000000,0.000000,0.000000,-27.625900,-27.625900,3.272293,18.160563
2019-10-19 15:00:00,-0.006775,147.036457,337.669179,15.840000,7945.000000,65.628515,80.170136,0.000000,0.000000,0.000000,-28.291375,-28.291375,3.272877,18.140045
2019-10-19 16:00:00,-0.006770,146.915786,337.262044,15.480000,7945.000000,65.191760,84.012344,0.000000,0.000000,0.000000,-28.186850,-28.186850,3.206105,17.643087
2019-10-19 17:00:00,-0.006748,150.703159,337.073807,13.950000,7945.000000,66.996380,77.293191,0.000000,0.000000,0.000000,-26.896940,-26.896940,3.075757,15.736261
2019-10-19 18:00:00,-0.006721,151.899260,337.514700,17.330000,8430.000000,68.886836,58.407009,0.000000,0.000000,0.000000,-26.992820,-26.992820,2.942291,18.049060
2019-10-19 19:00:00,-0.006691,153.676146,336.530022,18.670000,8430.000000,71.206864,42.128770,0.000000,0.000000,0.000000,-26.950220,-26.950220,2.710969,19.445534
2019-10-19 20:00:00,-0.006667,155.189825,336.417573,19.070000,7945.000000,72.574238,33.938136,0.000000,0.000000,0.000000,-26.683635,-26.683635,2.465426,21.407769
2019-10-19 21:00:00,-0.006644,157.620728,336.615856,19.430000,7945.000000,75.714386,15.927671,0.000000,0.000000,0.000000,-26.612820,-26.612820,2.252150,21.871511
2019-10-19 22:00:00,-0.006622,159.880736,336.085318,18.930000,8430.000000,78.538809,2.419479,0.000000,0.000000,0.000000,-26.511240,-26.511240,2.064297,20.248474
2019-10-19 23:00:00,-0.006596,158.986642,336.237601,18.590000,8430.000000,77.285877,2.862789,0.000000,0.000000,0.000000,-26.500320,-26.500320,1.843202,20.082686
2019-10-20 00:00:00,-0.006576,159.201416,336.880323,17.180000,8430.000000,77.318596,2.103681,0.000000,0.000000,0.000000,-26.401920,-26.401920,1.698478,18.426828
2019-10-20 01:00:00,-0.006555,172.969220,336.810651,16.890000,7945.000000,77.203258,1.970906,49.620983,39.696786,31.650304,-25.812275,-25.812275,1.580888,19.238625
2019-10-20 02:00:00,-0.006529,167.922715,337.392665,17.970000,7945.000000,74.954877,16.967359,173.335575,138.668460,100.172982,-25.908745,-25.908745,1.581571,20.386942
2019-10-20 03:00:00,-0.006482,173.662600,337.490419,15.550000,8430.000000,78.069498,1.872444,280.646032,224.516826,132.965986,-26.212440,-26.212440,1.607831,16.908233
2019-10-20 04:00:00,-0.006431,176.662470,337.330504,16.150000,7945.000000,78.832909,3.227087,363.781192,291.024954,122.041608,-25.730055,-25.730055,1.619680,18.609455
2019-10-20 05:00:00,-0.006370,181.642176,336.860506,17.170000,8430.000000,81.133200,12.205939,419.019225,335.215380,61.394939,-25.695400,-25.695400,1.575729,18.472908
2019-10-20 06:00:00,-0.006305,176.917826,336.938828,15.750000,8430.000000,78.842362,5.837263,427.414067,341.931254,10.229664,-25.648100,-25.648100,1.575091,18.104306
2019-10-20 07:00:00,-0.006236,175.882388,336.435790,15.670000,8430.000000,77.962360,3.063491,381.257824,305.006259,31.589673,-25.359120,-25.359120,1.612344,17.038069
2019-10-20 08:00:00,-0.006169,176.584744,336.176740,17.930000,8430.000000,77.955758,1.457439,305.431769,244.345415,9.509183,-25.110980,-25.110980,1.599292,19.019438
2019-10-20 09:00:00,-0.006107,179.738852,336.097302,16.540000,8430.000000,79.120310,2.090181,228.748894,182.999116,12.456179,-24.874940,-24.874940,1.599407,17.895111
2019-10-20 10:00:00,-0.006047,177.333930,336.710843,14.830000,7945.000000,77.654978,3.501031,157.531944,126.025555,2.086023,-24.632535,-24.632535,1.601541,15.883976
2019-10-20 11:00:00,-0.006001,173.612205,336.235347,19.440000,7945.000000,75.871098,19.007099,71.735189,57.388151,0.110641,-24.610905,-24.610905,1.639838,21.428654
2019-10-20 12:00:00,-0.005963,162.333135,336.269387,19.350000,7945.000000,76.728675,17.199295,0.000000,0.000000,0.000000,-24.586515,-24.586515,1.629937,21.372461
2019-10-20 13:00:00,-0.005932,162.352903,336.765366,20.220000,7945.000000,77.059582,13.814224,0.000000,0.000000,0.000000,-24.698460,-24.698460,1.637993,22.277481
2019-10-20 14:00:00,-0.005891,162.285949,336.290730,16.070000,7945.000000,76.487031,21.220054,0.000000,0.000000,0.000000,-24.521355,-24.521355,1.595504,17.794331
2019-10-20 15:00:00,-0.005846,164.204877,336.052934,19.030000,8430.000000,79.803186,2.001696,0.000000,0.000000,0.000000,-24.775320,-24.775320,1.482129,20.582531
2019-10-20 16:00:00,-0.005808,163.997530,336.922314,19.110000,7945.000000,78.190067,7.785329,0.000000,0.000000,0.000000,-24.286240,-24.286240,1.425091,21.781702
2019-10-20 17:00:00,-0.005782,162.041294,337.026186,16.160000,8430.000000,77.364114,8.856669,0.000000,0.000000,0.000000,-24.968440,-24.968440,1.486133,17.519542
2019-10-20 18:00:00,-0.005754,161.256494,336.462550,16.750000,8430.000000,76.771144,12.176225,0.000000,0.000000,0.000000,-25.146680,-25.146680,1.613060,18.011080
2019-10-20 19:00:00,-0.005726,162.021470,335.656496,16.420000,8430.000000,77.759633,7.745963,0.000000,0.000000,0.000000,-25.124920,-25.124920,1.766578,17.125368
2019-10-20 20:00:00,-0.005702,161.422370,334.675976,19.560000,8430.000000,77.020230,11.137500,0.000000,0.000000,0.000000,-25.154840,-25.154840,1.944484,20.401201
2019-10-20 21:00:00,-0.005680,160.718996,334.258715,19.590000,8430.000000,76.759649,8.717847,0.000000,0.000000,0.000000,-25.415600,-25.415600,2.112544,20.434167
2019-10-20 22:00:00,-0.005664,158.878425,334.639781,19.870000,8430.000000,75.642676,14.966649,0.000000,0.000000,0.000000,-25.938880,-25.938880,2.291287,20.728647
2019-10-20 23:00:00,-0.005652,159.799395,334.927986,18.880000,8430.000000,77.130317,4.647184,0.000000,0.000000,0.000000,-26.023840,-26.023840,2.429333,19.696559
2019-10-21 00:00:00,-0.005638,159.694646,334.590181,17.060000,8430.000000,76.463451,10.066851,0.000000,0.000000,0.000000,-25.827960,-25.827960,2.576766,17.797680
2019-10-21 01:00:00,-0.005625,170.496075,335.420681,14.200000,7945.000000,75.153511,19.468946,33.825272,27.060217,0.109843,-25.160625,-25.160625,2.733479,16.057849
2019-10-21 02:00:00,-0.005612,170.813151,335.586482,14.510000,7945.000000,75.150640,16.739493,121.012439,96.809951,0.850828,-25.048860,-25.048860,2.769279,16.319029
2019-10-21 03:00:00,-0.005606,176.465794,335.725477,15.520000,7945.000000,77.889402,3.536097,198.222056,158.577644,1.375624,-25.103430,-25.103430,2.818491,17.443144
2019-10-21 04:00:00,-0.005601,178.511629,335.654122,13.700000,7945.000000,78.752086,4.935008,262.015548,209.612438,5.619621,-25.028905,-25.028905,2.823685,15.624271
2019-10-21 05:00:00,-0.005587,174.464924,335.570449,15.900000,8430.000000,77.317906,9.545068,305.480807,244.384646,8.905288,-25.376540,-25.376540,2.924985,16.587706
2019-10-21 06:00:00,-0.005569,168.773455,335.451019,14.450000,8430.000000,74.366553,31.725671,324.715680,259.772544,24.397991,-25.178980,-25.178980,2.960892,15.074952
2019-10-21 07:00:00,-0.005565,155.119498,334.683953,17.050000,7945.000000,68.022449,69.503094,320.590695,256.472556,56.775447,-25.246325,-25.246325,2.929842,19.301531
2019-10-21 08:00:00,-0.005582,138.813055,334.156270,19.600000,7945.000000,61.749771,101.590021,294.050834,235.240667,87.660259,-26.291710,-26.291710,2.935115,22.355027
2019-10-21 09:00:00,-0.005630,139.937179,334.295863,22.040000,7945.000000,63.460099,91.886883,235.054811,188.043849,73.922181,-27.175150,-27.175150,2.972402,24.804838
2019-10-21 10:00:00,-0.005698,140.716415,333.835374,22.860000,7945.000000,56.314506,92.332860,154.902668,123.922135,46.443925,-28.036690,-28.036690,3.019685,26.301590
2019-10-21 11:00:00,-0.005767,141.126643,333.884029,22.670000,7945.000000,58.206584,90.469013,70.419689,56.335751,18.827543,-28.549135,-28.549135,3.015091,26.263945
2019-10-21 12:00:00,-0.005820,135.150320,334.488023,25.330000,7945.000000,48.852184,109.555147,0.000000,0.000000,0.000000,-28.097100,-28.097100,3.109930,29.245138
2019-10-21 13:00:00,-0.005868,137.755024,334.520099,24.590000,7945.000000,52.348709,100.221109,0.000000,0.000000,0.000000,-28.070540,-28.070540,3.208207,29.041624
2019-10-21 14:00:00,-0.005917,131.276430,334.836519,22.580000,7945.000000,43.803437,103.634037,0.000000,0.000000,0.000000,-28.194885,-28.194885,3.287348,26.519536
2019-10-21 15:00:00,-0.005967,127.771843,334.331121,21.470000,7945.000000,39.953244,100.013145,0.000000,0.000000,0.000000,-28.560135,-28.560135,3.480942,24.678413
2019-10-21 16:00:00,-0.006017,126.614480,334.901691,19.570000,7945.000000,38.201260,106.917673,0.000000,0.000000,0.000000,-28.495385,-28.495385,3.681100,22.671153
2019-10-21 17:00:00,-0.006067,125.523773,334.316581,19.030000,7945.000000,36.928835,102.373350,0.000000,0.000000,0.000000,-28.580635,-28.580635,3.822822,22.085991
2019-10-21 18:00:00,-0.006122,127.653553,334.497339,18.730000,7945.000000,41.416102,91.802027,0.000000,0.000000,0.000000,-29.190410,-29.190410,3.953641,21.599291
2019-10-21 19:00:00,-0.006186,125.519551,334.125618,17.510000,7945.000000,40.482915,93.846682,0.000000,0.000000,0.000000,-29.968330,-29.968330,4.096656,20.031695
2019-10-21 20:00:00,-0.006253,124.976818,334.013311,16.650000,7945.000000,40.452497,90.919962,0.000000,0.000000,0.000000,-30.248965,-30.248965,4.239396,19.804625
2019-10-21 21:00:00,-0.006319,126.519455,333.273234,18.800000,7945.000000,43.499262,81.680274,0.000000,0.000000,0.000000,-30.618695,-30.618695,4.381121,21.672602
2019-10-21 22:00:00,-0.006389,124.506599,333.154306,18.080000,7945.000000,41.558013,86.200823,0.000000,0.000000,0.000000,-30.942045,-30.942045,4.521601,21.178641
2019-10-21 23:00:00,-0.006458,123.593703,333.526887,19.710000,7945.000000,40.691058,85.993901,0.000000,0.000000,0.000000,-31.094490,-31.094490,4.686915,22.829627
2019-10-22 00:00:00,-0.006527,125.063620,333.551010,19.250000,7945.000000,42.947545,82.857172,0.000000,0.000000,0.000000,-31.191935,-31.191935,4.840626,22.625844
2019-10-22 01:00:00,-0.006599,126.786945,334.059804,19.700000,7945.000000,45.412253,75.879113,32.678891,26.143112,8.598262,-31.234095,-31.234095,4.932665,23.177920
2019-10-22 02:00:00,-0.006679,126.491355,334.565431,20.350000,7945.000000,43.833368,82.026294,116.633846,93.307077,23.434593,-30.766495,-30.766495,4.970138,23.697676
2019-10-22 03:00:00,-0.006782,126.919454,334.995510,20.690000,7945.000000,43.349306,82.147814,223.449767,178.759814,4.560221,-30.342710,-30.342710,4.977315,23.821308
2019-10-22 04:00:00,-0.006857,125.578746,335.086495,19.960000,7945.000000,40.205661,87.086186,361.082103,288.865683,23.192397,-29.827585,-29.827585,5.135601,22.755122
2019-10-22 05:00:00,-0.006948,126.304358,335.301780,19.890000,7945.000000,40.441778,84.226948,514.544050,411.635240,33.945995,-29.530940,-29.530940,5.251496,22.655318
2019-10-22 06:00:00,-0.007046,128.704544,334.953774,20.720000,7945.000000,42.832290,78.547504,648.195952,518.556761,49.145564,-29.181630,-29.181630,5.396321,23.781408
2019-10-22 07:00:00,-0.007139,129.307795,335.068311,21.190000,7945.000000,41.622355,81.643001,733.365923,586.692738,66.644939,-28.392795,-28.392795,5.565513,24.122864
2019-10-22 08:00:00,-0.007215,130.809309,334.930028,19.410000,7945.000000,43.617602,77.900241,725.442141,580.353712,74.626277,-28.369575,-28.369575,5.729729,22.097560
2019-10-22 09:00:00,-0.007260,130.719951,334.576249,19.290000,7945.000000,42.344928,85.557946,615.326165,492.260932,25.914803,-27.927300,-27.927300,5.800953,21.934175
2019-10-22 10:00:00,-0.007278,128.324346,334.448308,19.960000,7945.000000,38.638119,96.061020,446.812635,357.450108,50.525140,-27.763590,-27.763590,5.877378,22.618908
2019-10-22 11:00:00,-0.007273,122.796665,334.595666,20.560000,7945.000000,31.935577,109.402222,210.308236,168.246589,33.644117,-28.095065,-28.095065,5.985297,23.264648
2019-10-22 12:00:00,-0.007275,121.546878,334.407225,19.050000,7945.000000,32.004751,106.906471,0.000000,0.000000,0.000000,-28.781875,-28.781875,6.011879,21.696096
2019-10-22 13:00:00,-0.007283,120.868272,334.438955,19.300000,7945.000000,32.757520,108.220533,0.000000,0.000000,0.000000,-29.436115,-29.436115,6.075624,22.197123
2019-10-22 14:00:00,-0.007295,121.145380,334.338562,19.720000,7945.000000,33.287500,107.152746,0.000000,0.000000,0.000000,-29.494975,-29.494975,6.175692,22.667288
2019-10-22 15:00:00,-0.007306,120.489538,335.017103,21.460000,7945.000000,31.990098,106.233447,0.000000,0.000000,0.000000,-29.338930,-29.338930,6.275242,24.632780
2019-10-22 16:00:00,-0.007312,120.057964,334.524203,21.670000,7945.000000,31.684730,106.189711,0.000000,0.000000,0.000000,-29.450360,-29.450360,6.340888,24.925219
2019-10-22 17:00:00,-0.007319,120.645468,334.345452,21.700000,7945.000000,32.694517,101.415100,0.000000,0.000000,0.000000,-29.530695,-29.530695,6.406377,24.952850
2019-10-22 18:00:00,-0.007323,123.624962,334.130775,21.610000,7945.000000,37.433534,91.984442,0.000000,0.000000,0.000000,-29.789315,-29.789315,6.429499,24.603038
2019-10-22 19:00:00,-0.007327,123.662067,333.675552,19.390000,7945.000000,38.548670,87.213354,0.000000,0.000000,0.000000,-30.207935,-30.207935,6.447775,21.863886
2019-10-22 20:00:00,-0.007328,126.014500,333.338864,20.070000,7945.000000,42.120942,80.972059,0.000000,0.000000,0.000000,-30.346840,-30.346840,6.492764,22.624115
2019-10-22 21:00:00,-0.007325,125.536206,333.120468,21.030000,7945.000000,40.888898,81.616788,0.000000,0.000000,0.000000,-30.119125,-30.119125,6.532907,23.530501
2019-10-22 22:00:00,-0.007313,140.210851,332.975985,20.190000,7945.000000,61.727928,46.368734,0.000000,0.000000,0.000000,-30.415265,-30.415265,6.485483,22.559391
2019-10-22 23:00:00,-0.007302,152.284990,333.061843,21.830000,7945.000000,76.097916,32.672173,0.000000,0.000000,0.000000,-29.566310,-29.566310,6.411493,24.464818
2019-10-23 00:00:00,-0.007282,155.623060,333.087056,23.450000,7945.000000,77.846813,31.418134,0.000000,0.000000,0.000000,-28.470210,-28.470210,6.359429,26.288646
2019-10-23 01:00:00,-0.007249,170.879675,333.860485,23.130000,7945.000000,78.634870,36.273377,95.548631,76.438905,15.079013,-27.620345,-27.620345,6.309508,25.796594
2019-10-23 02:00:00,-0.007197,178.672051,334.014378,17.570000,7945.000000,81.954205,30.840368,362.903217,290.322573,50.243179,-27.353285,-27.353285,6.211642,19.698779
2019-10-23 03:00:00,-0.007115,182.664602,334.045725,19.090000,8430.000000,83.004089,15.381388,562.645116,450.116093,36.344695,-26.728300,-26.728300,6.131078,19.867688
2019-10-23 04:00:00,-0.007051,189.849702,334.935174,18.610000,8430.000000,86.247856,14.534535,662.456873,529.965498,34.012935,-26.621420,-26.621420,5.917948,21.099976
2019-10-23 05:00:00,-0.006971,191.004084,334.648551,15.560000,7945.000000,86.144246,15.650809,665.963627,532.770902,40.852691,-26.138755,-26.138755,5.754108,17.655646
2019-10-23 06:00:00,-0.006886,189.822561,334.245516,14.970000,8430.000000,85.025161,16.768963,590.094576,472.075661,60.484841,-25.722120,-25.722120,5.529849,17.110293
2019-10-23 07:00:00,-0.006798,192.789522,333.832001,16.100000,8430.000000,86.129756,19.528798,469.874333,375.899466,76.491585,-25.505160,-25.505160,5.310639,16.761733
2019-10-23 08:00:00,-0.006704,188.156612,334.390373,15.140000,7945.000000,83.908005,15.761259,341.295662,273.036529,108.473866,-25.477120,-25.477120,4.991110,17.307240
2019-10-23 09:00:00,-0.006617,189.811991,334.067868,14.440000,7945.000000,84.391101,17.459224,237.880863,190.304690,141.688561,-25.258385,-25.258385,4.727930,16.277230
2019-10-23 10:00:00,-0.006538,181.062975,333.679899,13.420000,7945.000000,80.183581,5.380402,131.695784,105.356627,70.101334,-25.196890,-25.196890,4.438285,15.118235
