,record#,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,PRESS
2019-07-07 23:00:00,737.000,-13.670,-13.820,87.200,3.998,2.105,87.600,3.932,1.952,264.400,-5.616,-3.327,0.000,0.407,2.122,0.000,171.088,171.088,169.326,235.271,238.370,236.049,-70.206,382.800
2019-07-08 00:00:00,738.000,-13.650,-13.540,87.600,3.265,1.554,90.900,3.099,1.232,259.100,53.790,61.977,32.145,54.854,58.714,22.814,176.203,178.479,224.599,237.571,238.677,235.982,-62.432,382.870
2019-07-08 01:00:00,739.000,-12.560,-11.590,88.500,4.432,2.620,98.200,4.332,2.465,254.200,129.379,129.379,157.972,162.262,162.262,113.983,184.612,184.612,229.256,248.546,249.813,245.868,-96.818,383.150
2019-07-08 02:00:00,740.000,-10.790,-10.030,91.000,5.398,3.073,75.260,5.298,2.912,277.100,279.781,279.781,355.693,385.745,385.745,256.989,189.078,199.465,238.152,270.473,270.589,263.644,-187.360,383.340
2019-07-08 03:00:00,741.000,-9.690,-9.320,89.400,8.300,3.261,59.620,8.130,3.106,291.100,423.125,557.178,364.838,359.764,473.005,322.969,268.947,269.614,246.503,285.693,287.015,281.039,46.614,383.430
2019-07-08 04:00:00,742.000,-9.680,-9.120,89.700,9.500,4.487,52.160,9.230,4.347,297.100,419.351,688.504,458.529,356.864,643.554,391.347,268.973,274.914,269.676,278.997,290.151,283.995,52.463,383.480
2019-07-08 05:00:00,743.000,-9.500,-9.220,90.600,9.030,5.148,58.500,8.900,5.005,292.600,560.950,1033.087,564.119,460.937,808.629,470.022,268.268,274.356,269.645,284.125,292.934,283.287,84.157,383.620
2019-07-08 06:00:00,744.000,-8.970,-8.660,90.100,8.160,5.011,52.380,7.997,4.866,298.500,632.489,1740.516,791.952,477.161,1066.017,586.957,267.306,274.142,267.669,295.140,298.755,291.653,127.493,383.720
2019-07-08 07:00:00,745.000,-8.110,-7.738,91.200,8.030,3.751,42.910,7.597,3.557,307.400,667.156,820.238,680.641,488.731,587.517,503.607,273.524,276.831,272.367,296.515,303.501,297.930,155.433,383.580
2019-07-08 08:00:00,746.000,-7.577,-6.703,89.300,11.930,3.855,43.850,11.830,3.679,305.700,692.759,1120.297,718.351,524.916,740.775,527.300,272.662,282.730,277.555,294.717,306.877,301.330,145.787,383.330
2019-07-08 09:00:00,747.000,-9.190,-8.530,91.400,9.530,6.525,59.990,9.260,6.380,291.300,1281.935,1281.935,903.694,616.056,651.838,551.743,246.501,271.876,256.506,315.360,315.360,302.175,597.020,383.260
2019-07-08 10:00:00,748.000,-8.120,-6.646,91.700,8.100,3.295,44.340,7.864,3.128,306.100,374.155,1398.853,783.935,199.681,624.745,388.923,280.922,282.813,258.983,314.198,329.873,319.212,141.199,383.160
2019-07-08 11:00:00,749.000,-7.688,-6.474,91.100,4.498,2.214,306.800,4.365,1.954,46.610,247.633,767.911,477.655,132.833,448.703,272.267,276.840,284.925,276.721,311.366,322.115,311.588,80.274,383.050
2019-07-08 12:00:00,750.000,-8.360,-7.854,91.500,7.430,2.599,279.400,7.164,2.425,74.040,121.041,248.001,193.852,71.087,142.194,110.220,273.016,278.800,269.934,294.622,310.059,300.414,28.347,383.150
2019-07-08 13:00:00,751.000,-9.010,-8.750,90.600,6.164,2.549,283.500,6.297,2.370,69.520,15.868,200.792,94.444,11.924,164.161,66.192,270.208,273.795,266.706,283.859,294.943,289.882,-9.707,383.340
2019-07-08 14:00:00,752.000,-10.100,-10.090,89.600,6.031,2.443,266.400,5.764,2.333,85.700,-1.474,14.504,0.000,0.697,11.184,0.000,234.603,268.652,250.934,270.978,283.007,275.960,-38.546,383.570
2019-07-08 15:00:00,753.000,-10.920,-10.890,90.000,9.200,3.568,221.600,9.660,3.550,130.200,-0.609,0.497,0.000,0.380,0.961,0.000,260.894,266.728,248.911,274.345,276.220,272.587,-14.440,383.710
2019-07-08 16:00:00,754.000,-9.960,-9.890,90.800,5.231,2.728,269.100,5.298,2.642,83.900,-0.637,0.935,0.000,-0.131,2.073,0.000,268.399,271.624,269.054,274.916,277.344,276.000,-7.022,383.700
2019-07-08 17:00:00,755.000,-10.210,-10.260,90.100,3.632,1.769,277.500,3.765,1.602,75.320,-1.217,-0.145,0.000,-0.149,1.328,0.000,259.607,267.846,260.887,269.217,274.812,271.108,-10.678,383.700
2019-07-08 18:00:00,756.000,-11.240,-11.260,88.800,8.900,2.205,249.200,9.360,2.144,107.300,-1.677,-0.856,0.000,0.208,0.573,0.000,240.309,260.296,255.813,265.074,268.913,267.340,-26.650,383.390
2019-07-08 19:00:00,757.000,-11.640,-11.650,89.500,10.000,5.244,204.900,10.030,5.253,146.900,-1.914,-1.038,0.000,0.400,1.382,0.000,237.105,242.014,232.909,263.819,265.106,263.927,-29.029,383.120
2019-07-08 20:00:00,758.000,-11.640,-11.660,89.200,10.860,5.587,204.300,11.130,5.690,149.200,-1.882,-0.260,0.000,1.278,1.278,0.000,226.986,260.085,230.813,262.570,267.287,263.569,-38.743,382.810
2019-07-08 21:00:00,759.000,-11.910,-11.930,89.300,9.300,4.280,217.700,9.330,4.318,136.200,-4.006,-1.559,0.000,0.903,1.758,0.000,225.608,234.312,221.431,261.762,263.443,261.336,-41.062,382.640
2019-07-08 22:00:00,760.000,-11.770,-11.850,89.000,9.130,4.011,163.300,9.260,3.941,185.200,-3.211,-2.377,0.000,0.157,0.811,0.000,220.479,234.454,216.477,259.345,261.870,259.887,-42.233,382.460
2019-07-08 23:00:00,761.000,-11.770,-11.690,89.300,14.830,4.506,12.080,14.690,4.430,339.600,-1.670,-1.475,0.000,0.599,0.599,0.000,239.331,248.960,234.076,264.093,264.900,262.739,-27.030,382.520
2019-07-09 00:00:00,762.000,-11.740,-11.700,89.000,9.200,4.186,107.800,9.630,4.137,243.600,36.650,36.650,10.494,31.078,31.078,10.130,217.418,253.457,228.959,261.769,265.621,262.619,-38.779,382.660
2019-07-09 01:00:00,763.000,-11.460,-11.270,89.400,11.800,5.377,45.210,11.630,5.330,306.100,215.256,215.256,102.862,155.441,155.441,74.160,255.184,262.168,242.227,273.603,273.603,267.820,41.396,382.800
2019-07-09 02:00:00,764.000,-10.420,-10.270,90.600,10.000,3.649,338.100,9.730,3.521,14.190,401.207,417.931,327.231,297.816,306.684,239.656,265.337,267.267,264.134,285.562,285.562,279.800,83.166,383.160
2019-07-09 03:00:00,765.000,-8.900,-8.560,89.000,9.260,2.376,17.630,9.960,2.210,332.900,457.652,512.314,417.148,343.384,383.338,306.531,266.675,271.308,268.951,286.528,291.624,288.321,94.414,383.250
2019-07-09 04:00:00,766.000,-9.840,-9.980,90.300,11.230,5.589,320.100,12.400,5.343,33.800,571.458,596.857,500.031,422.268,434.205,371.458,270.553,271.133,267.507,287.942,290.234,285.686,131.800,383.350
2019-07-09 05:00:00,767.000,-9.820,-9.830,90.300,13.990,6.673,301.200,13.490,6.555,52.860,665.121,752.570,607.275,529.636,582.478,463.893,269.066,271.092,268.532,284.125,287.794,284.556,120.427,383.300
2019-07-09 06:00:00,768.000,-10.060,-9.560,88.400,12.630,6.269,276.900,12.060,6.232,76.800,1159.462,1159.462,743.837,793.282,811.999,588.444,251.555,273.781,267.495,293.607,293.607,286.010,324.127,383.340
2019-07-09 07:00:00,769.000,-9.690,-9.040,87.700,10.230,5.991,287.500,10.400,5.864,66.270,857.720,1332.216,954.477,636.399,909.598,689.307,273.025,273.675,267.097,293.092,297.714,294.090,201.255,383.190
2019-07-09 08:00:00,770.000,-9.090,-7.546,89.600,9.900,5.761,253.700,10.230,5.824,99.800,1260.698,1677.943,1198.225,884.767,1114.042,819.838,263.000,274.330,254.909,306.023,310.185,304.879,332.908,383.030
2019-07-09 09:00:00,771.000,-8.510,-7.323,89.000,9.500,5.637,257.900,9.900,5.743,94.400,831.772,1400.840,792.995,612.594,960.280,592.269,267.158,279.843,264.637,300.829,308.787,300.380,185.506,382.950
2019-07-09 10:00:00,772.000,-7.536,-6.414,90.900,8.600,4.495,268.400,8.530,4.536,84.600,831.343,1073.529,771.221,628.557,773.982,577.587,260.409,282.442,275.337,305.262,309.326,304.525,157.934,382.700
2019-07-09 11:00:00,773.000,-7.920,-7.202,89.800,7.864,3.984,269.800,8.030,3.991,83.400,313.991,1013.636,531.239,233.345,755.903,400.283,271.563,280.311,271.696,289.677,307.299,297.584,62.532,382.620
2019-07-09 12:00:00,774.000,-9.180,-8.780,90.300,6.731,3.712,269.800,6.764,3.667,83.300,102.739,393.836,223.435,80.548,304.208,173.954,260.059,272.596,263.581,278.812,290.156,285.311,3.438,382.760
2019-07-09 13:00:00,775.000,-10.470,-10.490,89.800,6.664,3.323,275.300,6.597,3.219,77.030,11.769,100.363,51.922,10.815,86.894,43.240,248.804,260.520,235.023,267.193,278.252,270.011,-17.435,382.960
2019-07-09 14:00:00,776.000,-10.770,-10.750,89.800,8.960,4.448,274.100,8.830,4.410,78.570,-0.314,11.242,0.000,0.014,10.051,0.000,262.929,266.198,261.745,269.221,271.748,270.585,-6.620,383.210
2019-07-09 15:00:00,777.000,-11.040,-11.000,89.800,8.700,3.621,265.400,8.730,3.619,88.700,-0.445,0.231,0.000,0.260,0.686,0.000,255.788,265.043,259.723,268.130,269.421,268.459,-13.047,383.300
2019-07-09 16:00:00,778.000,-11.160,-11.190,89.300,7.797,2.802,272.800,8.030,2.764,80.700,-2.827,-0.075,0.000,0.413,0.728,0.000,239.829,264.720,250.007,261.968,268.124,265.525,-25.379,383.280
2019-07-09 17:00:00,779.000,-11.650,-11.690,89.100,7.230,3.862,253.600,7.564,3.889,98.700,-2.258,0.071,0.000,0.629,0.951,0.000,240.160,261.259,240.211,260.824,264.696,262.095,-23.552,383.240
2019-07-09 18:00:00,780.000,-11.910,-11.950,89.100,6.664,3.926,252.500,6.797,3.932,99.500,-3.071,-1.746,0.000,0.459,0.647,0.000,229.426,243.532,238.535,258.946,261.805,260.785,-33.051,382.940
2019-07-09 19:00:00,781.000,-12.100,-12.110,89.200,6.564,3.681,263.100,6.564,3.639,88.700,-2.120,0.264,0.000,0.199,0.800,0.000,248.810,260.636,235.700,262.296,263.192,259.323,-15.806,382.590
2019-07-09 20:00:00,782.000,-12.010,-12.040,89.300,6.397,2.934,265.200,6.064,2.860,87.300,-3.822,-0.987,0.000,0.782,1.024,0.000,227.608,257.685,236.467,258.522,263.034,259.939,-35.519,382.270
2019-07-09 21:00:00,783.000,-12.140,-12.240,89.100,5.165,3.296,235.000,5.531,3.368,117.500,-3.005,-1.935,0.000,0.321,1.094,0.000,231.438,244.979,228.547,258.000,258.821,257.832,-29.889,382.120
2019-07-09 22:00:00,784.000,-12.170,-12.250,88.700,5.698,3.500,224.700,5.998,3.647,128.300,-1.870,-1.172,0.000,0.249,1.134,0.000,242.116,245.577,242.092,260.149,261.339,259.991,-20.152,381.970
2019-07-09 23:00:00,785.000,-12.380,-12.540,88.800,4.765,2.298,210.800,4.765,2.369,144.000,-1.636,-1.182,0.000,0.262,0.871,0.000,241.609,242.097,236.098,257.955,260.063,257.608,-18.244,381.960
2019-07-10 00:00:00,786.000,-12.190,-12.380,88.500,3.465,1.630,205.000,2.965,1.540,146.900,49.498,49.498,11.454,37.341,37.341,7.622,227.511,241.439,230.483,255.867,258.415,257.680,-16.199,382.120
2019-07-10 01:00:00,787.000,-11.990,-11.210,87.600,3.532,1.673,189.400,3.599,1.518,163.400,485.710,485.710,298.516,209.739,209.739,133.489,181.846,226.406,200.053,249.685,256.918,253.687,208.132,382.270
2019-07-10 02:00:00,788.000,-11.550,-7.910,88.800,2.866,1.128,160.100,2.866,0.947,190.300,695.122,705.639,609.726,355.396,356.739,284.040,184.036,184.989,182.310,265.078,265.164,256.608,258.684,382.500
2019-07-10 03:00:00,789.000,-11.070,-6.053,88.000,3.232,1.262,168.100,3.165,1.183,181.400,430.811,1058.577,710.678,262.935,576.139,385.020,214.789,214.789,193.239,274.262,281.814,272.104,108.403,382.610
2019-07-10 04:00:00,790.000,-11.240,-6.632,88.300,4.298,1.929,186.700,4.065,1.861,162.400,1329.578,1329.578,1017.574,751.830,751.830,575.657,209.900,217.047,198.134,307.095,307.188,289.811,480.553,382.740
2019-07-10 05:00:00,791.000,-10.100,-6.865,91.000,6.564,2.946,240.400,6.597,2.910,112.600,820.502,1368.053,1013.035,566.383,807.806,651.787,265.356,278.157,251.426,301.248,312.345,306.316,218.227,382.750
2019-07-10 06:00:00,792.000,-7.714,-6.280,88.100,5.464,2.468,269.000,5.331,2.361,84.900,987.749,1572.451,911.144,659.205,993.649,614.157,264.282,279.589,267.427,311.720,319.183,308.255,281.106,382.770
2019-07-10 07:00:00,793.000,-6.227,-5.140,89.200,6.664,2.660,274.200,6.664,2.553,78.980,573.892,1428.202,891.644,431.218,969.195,624.820,281.324,286.133,276.813,300.692,319.274,312.305,123.306,382.580
2019-07-10 08:00:00,794.000,-7.634,-7.061,89.000,7.397,4.170,268.500,7.397,4.103,84.300,514.172,1094.720,677.237,398.720,807.093,508.121,275.065,281.386,277.356,288.761,303.197,295.656,101.755,382.430
2019-07-10 09:00:00,795.000,-7.781,-6.308,92.300,6.864,3.796,260.600,6.831,3.749,92.500,688.656,1328.643,899.236,516.922,936.848,677.136,275.304,277.732,260.361,309.062,312.532,301.779,137.976,382.310
2019-07-10 10:00:00,796.000,-6.422,-5.125,90.800,6.198,3.400,260.400,6.198,3.364,92.400,715.873,1010.189,710.450,572.347,766.586,558.227,275.776,282.387,276.262,305.587,311.042,305.106,113.715,382.240
2019-07-10 11:00:00,797.000,-7.049,-5.382,92.100,7.264,3.954,258.700,7.330,3.943,94.100,500.728,1087.368,656.786,471.743,839.389,538.198,252.408,283.568,274.270,300.690,310.376,304.625,-19.297,382.150
2019-07-10 12:00:00,798.000,-7.815,-6.531,91.500,6.431,3.034,258.300,6.098,2.910,94.200,120.020,589.888,294.795,96.397,518.822,264.943,270.549,277.165,260.932,285.523,299.783,292.688,8.649,382.370
2019-07-10 13:00:00,799.000,-9.600,-9.200,90.000,4.898,1.829,233.900,4.998,1.712,117.600,2.338,154.883,69.984,6.291,135.931,61.189,194.062,272.810,238.644,254.383,286.213,273.906,-64.274,382.560
2019-07-10 14:00:00,800.000,-11.310,-11.360,89.600,3.832,0.851,155.800,3.632,0.709,200.800,-3.324,1.599,0.000,-0.216,5.658,0.000,198.381,248.512,202.197,246.956,261.592,249.419,-51.684,382.790
2019-07-10 15:00:00,801.000,-11.540,-11.660,89.200,3.232,0.635,272.300,3.032,0.504,81.900,-5.031,0.786,0.000,-0.124,1.995,0.000,223.232,257.975,231.972,245.904,262.147,253.360,-27.579,382.990
2019-07-10 16:00:00,802.000,-12.120,-12.360,89.400,3.032,0.765,77.860,2.799,0.621,269.400,1.621,1.621,0.000,2.590,3.052,0.000,256.260,258.103,225.997,259.144,259.144,243.391,-3.854,383.110
2019-07-10 17:00:00,803.000,-11.950,-12.080,89.000,2.466,1.022,262.200,2.299,0.721,90.800,-3.717,1.394,0.000,1.467,2.661,0.000,229.266,252.268,231.161,244.482,259.041,246.638,-20.399,383.000
2019-07-10 18:00:00,804.000,-12.260,-12.270,89.000,3.232,1.135,264.200,3.032,0.877,85.500,-3.475,-0.401,0.000,0.449,1.678,0.000,240.925,256.911,240.146,253.520,259.212,249.920,-16.519,382.680
2019-07-10 19:00:00,805.000,-12.270,-12.300,88.300,2.999,0.722,247.300,2.999,0.560,104.500,-1.573,-0.644,0.000,0.218,1.338,0.000,241.557,254.758,241.371,251.731,254.885,250.569,-11.966,382.470
2019-07-10 20:00:00,806.000,-12.520,-12.610,88.000,1.766,0.182,256.600,1.733,0.139,90.200,-1.045,0.799,0.000,0.342,1.333,0.000,247.460,259.504,248.957,252.223,259.577,254.210,-6.150,382.220
2019-07-10 21:00:00,807.000,-12.920,-13.050,88.900,2.666,0.825,256.100,2.299,0.648,100.800,-0.350,0.507,0.000,0.345,1.125,0.000,258.933,259.984,253.384,261.517,261.729,256.820,-3.280,382.110
2019-07-10 22:00:00,808.000,-12.550,-12.590,88.300,3.432,0.990,272.800,3.132,0.701,80.100,-5.087,-0.537,0.000,0.339,0.720,0.000,243.221,258.363,252.764,243.953,260.914,254.749,-6.158,382.090
2019-07-10 23:00:00,809.000,-12.900,-13.230,88.600,4.965,1.104,237.600,5.664,1.004,115.400,-2.690,-2.002,0.000,0.888,1.826,0.000,246.657,248.245,243.352,247.776,249.674,244.461,-4.697,382.240
2019-07-11 00:00:00,810.000,-12.610,-12.580,88.100,5.631,1.404,243.100,5.931,1.309,111.400,245.833,245.833,88.285,87.536,87.536,35.598,247.636,248.174,243.816,251.648,251.648,246.967,154.285,382.330
2019-07-11 01:00:00,811.000,-11.120,-10.600,86.600,4.098,1.745,263.000,4.132,1.561,91.700,237.519,540.364,338.579,175.590,286.957,161.814,269.178,272.833,257.752,270.640,272.437,259.275,60.467,382.410
2019-07-11 02:00:00,812.000,-10.910,-10.010,88.800,7.597,2.658,251.100,7.797,2.519,101.700,374.521,1024.181,488.233,284.510,589.068,298.693,271.963,271.963,262.462,280.528,281.449,273.376,81.446,382.720
2019-07-11 03:00:00,813.000,-10.630,-9.820,89.300,11.600,4.618,289.900,10.500,4.244,64.010,589.464,814.597,502.661,429.421,478.032,352.444,264.853,273.356,262.028,279.101,282.197,279.210,145.796,382.970
2019-07-11 04:00:00,814.000,-10.010,-9.670,88.900,11.460,4.323,278.500,12.130,4.247,73.590,394.698,876.255,607.762,266.231,594.292,435.147,220.138,270.723,261.646,278.015,287.984,283.323,70.590,383.030
2019-07-11 05:00:00,815.000,-10.010,-9.890,90.400,13.860,6.003,301.700,12.660,6.033,51.510,696.254,709.370,591.642,536.798,536.798,442.493,271.073,271.955,261.029,286.038,286.038,280.970,144.491,382.960
2019-07-11 06:00:00,816.000,-8.580,-8.200,89.300,12.230,6.120,278.900,12.530,6.050,74.840,767.491,791.225,688.538,594.851,615.465,537.164,272.746,275.532,272.176,289.157,289.696,286.997,156.229,383.120
2019-07-11 07:00:00,817.000,-8.790,-6.602,90.000,9.130,4.861,244.000,8.930,4.949,109.200,1392.451,1904.704,1114.740,852.913,1185.756,744.856,214.354,278.923,251.153,309.471,310.125,299.597,444.422,383.020
2019-07-11 08:00:00,818.000,-7.155,-4.476,90.800,8.360,4.108,256.900,8.700,4.139,95.600,986.255,1575.893,1099.667,705.731,1007.652,752.870,272.842,284.038,263.293,309.271,320.131,311.973,244.095,382.930
2019-07-11 09:00:00,819.000,-6.152,-5.527,90.500,9.530,4.836,276.800,9.300,4.812,77.120,937.529,1185.349,927.918,684.729,810.588,681.701,260.513,282.146,261.140,306.330,312.320,308.645,206.983,382.730
2019-07-11 10:00:00,820.000,-6.344,-5.242,91.600,10.560,5.012,269.500,10.700,5.049,83.500,646.436,1430.199,897.425,502.628,1037.857,706.986,268.757,281.426,262.968,307.310,315.497,310.320,105.255,382.680
2019-07-11 11:00:00,821.000,-8.030,-7.221,90.900,8.630,4.532,257.300,9.430,4.535,95.000,251.887,770.692,389.916,188.389,592.927,297.904,268.427,279.032,264.390,284.439,310.821,293.648,47.487,382.650
2019-07-11 12:00:00,822.000,-9.600,-9.400,89.600,10.360,5.301,277.400,10.660,5.295,75.320,108.310,298.250,232.796,80.435,222.294,174.266,266.077,269.786,266.174,278.018,285.291,282.064,15.934,382.660
2019-07-11 13:00:00,823.000,-10.760,-10.790,88.900,10.800,5.143,270.600,10.630,5.100,81.700,7.772,104.370,48.303,6.584,78.280,36.446,251.636,266.538,261.019,267.513,277.898,272.687,-14.690,382.970
2019-07-11 14:00:00,824.000,-11.760,-11.670,89.000,11.860,3.629,226.700,12.530,3.690,127.700,-3.307,7.360,0.000,0.750,6.630,0.000,217.755,258.040,234.356,253.040,267.432,261.680,-39.342,383.070
2019-07-11 15:00:00,825.000,-11.940,-12.010,89.300,15.790,6.144,230.300,16.430,6.319,124.100,-0.874,-0.699,0.000,0.178,1.513,0.000,249.882,250.635,224.637,261.915,261.915,258.583,-13.085,383.250
2019-07-11 16:00:00,826.000,-11.740,-11.670,89.300,15.460,8.290,228.800,16.360,8.530,123.800,-2.504,0.681,0.000,0.021,0.703,0.000,243.333,263.433,252.388,262.361,266.078,264.135,-21.554,383.260
2019-07-11 17:00:00,827.000,-11.790,-11.810,89.200,12.560,6.827,235.900,13.230,7.002,115.900,-2.536,-2.219,0.000,0.298,0.563,0.000,234.965,244.335,239.662,259.994,262.227,260.812,-27.862,383.160
2019-07-11 18:00:00,828.000,-11.870,-11.910,88.900,12.930,5.960,248.000,13.160,6.015,103.800,-0.753,-0.753,0.000,0.171,0.538,0.000,257.247,257.247,240.660,261.576,261.576,260.377,-5.253,383.020
2019-07-11 19:00:00,829.000,-12.210,-12.180,89.200,9.660,4.481,247.300,9.800,4.471,104.900,-0.454,0.016,0.000,0.092,0.462,0.000,259.008,261.062,257.419,263.382,263.428,262.600,-4.920,382.810
